wavelength,musp
400.66983767384943,0.20067291169715012
410.2276503511648,0.18813207848911143
417.6365496310653,0.22154028365335604
422.4323740731492,0.21752351698969305
425.762821041884,0.22552180751433226
430.1921297505037,0.216350556328719
433.17182657745127,0.21286195528087098
434.3631569398242,0.210796427916651
437.70765584896674,0.19916042913318763
441.5371866133538,0.17961740666385306
444.9192190364531,0.1873550042224048
448.3351269549951,0.1759468833611661
455.4097295601946,0.18711069032112734
467.7422526569164,0.16305962539559052
475.8122683795972,0.17842902272270336
483.4123033993844,0.182413001914047
497.3976593994293,0.1894744157502878
504.4890845801237,0.19533099657296243
506.6058962272606,0.1932976718826684
511.4664966873216,0.19684021784338673
518.1449384137883,0.2016738318244443
522.4016481665706,0.2019753685487547
532.0981725084156,0.20377055978715863
552.6678522347025,0.2194582270589593
566.093775864408,0.24067999786364253
576.6519927962373,0.25049633795452436
588.884947645771,0.2900668951913684
597.6867806972018,0.28731378631560706
617.5035118620883,0.275374764742469
639.6749054173001,0.2832104868903905
666.2554437263074,0.29356970416774225
692.832741676551,0.28318882792520217
719.4065500096644,0.2664153133932735
745.989580902336,0.25683216354941707
772.5719886490915,0.2553969150108106
788.9733144651505,0.26068234048820715
799.1399515695385,0.2667032994030139
825.7315697169073,0.25417871116091056
848.6246513555594,0.2632768710251498
852.315223755495,0.25769453143184845
878.9144564419848,0.26315151972361395
905.5027217603516,0.2770298267267315
932.0933550331994,0.2762935427069785
958.6751396340388,0.276376652757419
985.2639034691384,0.2698443460524329
1011.8507978664896,0.25343137406743743
1038.4318346922298,0.24453522115615592
1065.0191029771306,0.24543089026555212
1091.6021338698024,0.23798734361747026
1127.758258252652,0.20555058332249734
1138.6091355795345,0.21780323325002934
1171.342003988259,0.2274821699261025
1197.924660993381,0.23646689310361715
1220.8802504579817,0.23427068886215008
