wl,mua (1/cm)
725.0,1.0991950334821428
726.0,1.0987393535714287
727.0,1.098282839732143
728.0,1.0978256000000002
729.0,1.0973677424107142
730.0,1.096909375
731.0,1.0964506058035715
732.0,1.0959915428571432
733.0,1.0955322941964287
734.0,1.0950729678571431
735.0,1.094613671875
736.0,1.0941545142857143
737.0,1.093695603125
738.0,1.0932370464285717
739.0,1.0927789522321427
740.0,1.0923214285714289
741.0,1.091864583482143
742.0,1.091408525
743.0,1.0909533611607143
744.0,1.0904992000000002
745.0,1.0900461495535714
746.0,1.0895943178571432
747.0,1.0891438129464286
748.0,1.088694742857143
749.0,1.088247215625
750.0,1.0878013392857144
751.0,1.087357221875
752.0,1.0869149714285717
753.0,1.086474695982143
754.0,1.0860365035714286
755.0,1.0856005022321429
756.0,1.0851668
757.0,1.0847355049107144
758.0,1.0843067250000002
759.0,1.0838805683035713
760.0,1.0834571428571431
761.0,1.0830365566964286
762.0,1.082618917857143
763.0,1.082204334375
764.0,1.0817929142857143
765.0,1.081384765625
766.0,1.0809799964285716
767.0,1.0805787147321428
768.0,1.0801810285714286
769.0,1.079787045982143
770.0,1.0793968750000003
771.0,1.0790106236607144
772.0,1.0786284000000004
773.0,1.0782503120535714
774.0,1.077876467857143
775.0,1.0775069754464286
776.0,1.077141942857143
777.0,1.0767814781250002
778.0,1.0764256892857145
779.0,1.076074684375
780.0,1.0757285714285716
781.0,1.075387458482143
782.0,1.0750514535714286
783.0,1.0747206647321428
784.0,1.0743952000000003
785.0,1.0740751674107145
786.0,1.0737606750000004
787.0,1.0734518308035714
788.0,1.0731487428571431
789.0,1.0728515191964285
790.0,1.072560267857143
791.0,1.0722750968750001
792.0,1.0719961142857142
793.0,1.071723428125
794.0,1.0714571464285716
795.0,1.071197377232143
796.0,1.0709442285714286
797.0,1.070697808482143
798.0,1.070458225
799.0,1.0702255861607144
800.0,1.07
801.0,1.0697815429464286
802.0,1.069570165
803.0,1.0693657845535716
804.0,1.0691683200000002
805.0,1.068977689732143
806.0,1.068793812142857
807.0,1.068616605625
808.0,1.0684459885714286
809.0,1.068281879375
810.0,1.0681241964285715
811.0,1.0679728581249999
812.0,1.0678277828571427
813.0,1.067688889017857
814.0,1.067556095
815.0,1.0674293191964288
816.0,1.0673084800000001
817.0,1.0671934958035716
818.0,1.067084285
819.0,1.0669807659821429
820.0,1.0668828571428572
821.0,1.066790476875
822.0,1.0667035435714287
823.0,1.066621975625
824.0,1.0665456914285716
825.0,1.066474609375
826.0,1.0664086478571428
827.0,1.0663477252678573
828.0,1.06629176
829.0,1.0662406704464287
830.0,1.066194375
831.0,1.0661527920535714
832.0,1.0661158400000001
833.0,1.066083437232143
834.0,1.066055502142857
835.0,1.066031953125
836.0,1.0660127085714286
837.0,1.0659976868749999
838.0,1.0659868064285714
839.0,1.0659799856249998
840.0,1.0659771428571432
841.0,1.0659781965178572
842.0,1.065983065
843.0,1.0659916666964284
844.0,1.06600392
845.0,1.0660197433035716
846.0,1.066039055
847.0,1.066061773482143
848.0,1.0660878171428572
849.0,1.066117104375
850.0,1.0661495535714287
851.0,1.0661850831250002
852.0,1.0662236114285717
853.0,1.066265056875
854.0,1.0663093378571429
855.0,1.066356372767857
856.0,1.0664060800000001
857.0,1.0664583779464287
858.0,1.066513185
859.0,1.0665704195535715
860.0,1.06663
861.0,1.0666918447321432
862.0,1.0667558721428574
863.0,1.066822000625
864.0,1.0668901485714286
865.0,1.066960234375
866.0,1.0670321764285715
867.0,1.0671058931250001
868.0,1.0671813028571429
869.0,1.067258324017857
870.0,1.0673368749999999
871.0,1.0674168741964287
872.0,1.0674982400000002
873.0,1.0675808908035715
874.0,1.067664745
875.0,1.0677497209821427
