,wavelength,oxy,deoxy,water,fat,collagen,mel,musp
63,713,1.0358399999999999,4.74186,0.011148,0.0032,0.05125,208.33,18.156
64,714,1.04484,4.672739999999999,0.011544,0.00321,0.05144,207.36,18.102999999999998
65,715,1.05576,4.60356,0.011940000000000001,0.0032600000000000003,0.051629999999999995,206.4,18.051
66,716,1.06668,4.53444,0.012336,0.00334,0.050944,205.44,17.998
67,717,1.0795199999999998,4.465319999999999,0.012731999999999999,0.00343,0.050258,204.49,17.945999999999994
68,718,1.09236,4.39614,0.013128,0.00351,0.049572000000000005,203.54,17.895
69,719,1.10526,4.32804,0.013524000000000001,0.00358,0.048886,202.6,17.843
70,720,1.1180999999999999,4.259939999999999,0.013919999999999998,0.00367,0.0482,201.66,17.792
71,721,1.13094,4.19454,0.014315999999999999,0.00376,0.048408,200.73,17.742
72,722,1.14378,4.12908,0.014712000000000001,0.00383,0.048616,199.81,17.691
73,723,1.15662,4.06368,0.015108000000000003,0.0039,0.048824,198.89,17.641
74,724,1.16952,3.99828,0.015503999999999999,0.0040100000000000005,0.049032,197.98,17.590999999999998
75,725,1.18302,3.93282,0.0159,0.00415,0.04924,197.07,17.541
76,726,1.1964599999999999,3.8672999999999997,0.016304,0.0043,0.049504,196.17,17.492
77,727,1.21062,3.78558,0.016708,0.00447,0.049768,195.27,17.442999999999998
78,728,1.22478,3.7038599999999997,0.017112,0.00463,0.050032,194.38,17.394000000000002
79,729,1.23888,3.62256,0.017516,0.0048,0.050296,193.49,17.346
80,730,1.25304,3.54126,0.01792,0.00499,0.05056,192.61,17.297
81,731,1.2672,3.54126,0.018324,0.0051600000000000005,0.050132,191.73,17.249000000000002
82,732,1.2812999999999999,3.54126,0.018728,0.00535,0.049704000000000005,190.86,17.201
83,733,1.29546,3.54126,0.019132,0.005520000000000001,0.049276,190.0,17.154
84,734,1.3095599999999998,3.54126,0.019536,0.00564,0.048848,189.14,17.107
85,735,1.32756,3.54054,0.01994,0.00576,0.04842,188.28,17.06
86,736,1.3455599999999999,3.5398799999999997,0.020344,0.00589,0.048288,187.43,17.012999999999998
87,737,1.3674,3.53778,0.020748,0.006,0.048156,186.58,16.967
88,738,1.3892399999999998,3.53574,0.021152,0.0061600000000000005,0.048024000000000004,185.74,16.92
89,739,1.41108,3.56046,0.021556,0.00636,0.047892000000000004,184.91,16.874000000000002
90,740,1.43298,3.5852399999999998,0.02196,0.006540000000000001,0.047760000000000004,184.08,16.829
91,741,1.45482,3.65874,0.022364,0.0068,0.04748,183.25,16.783
92,742,1.47666,3.7322399999999996,0.022768,0.00707,0.047200000000000006,182.43,16.738
93,743,1.4985,3.80574,0.023171999999999998,0.00735,0.04692,181.61,16.692999999999998
94,744,1.52034,3.87924,0.023576,0.0076799999999999985,0.04664000000000002,180.8,16.648
95,745,1.5434999999999999,3.9734399999999996,0.02398,0.00801,0.046360000000000005,180.0,16.604
96,746,1.5666,4.067699999999999,0.024384,0.00837,0.04642,179.19,16.56
97,747,1.5910199999999999,4.17564,0.024788,0.008740000000000001,0.04648,178.4,16.516
