1.964886359928641468e-05,2.054125798167660832e-05,2.143072924809530377e-05,2.228091943834442645e-05,2.307921749888919294e-05,2.375581971136853099e-05,2.464062708895653486e-05,2.534059967729263008e-05,2.612246498756576329e-05,2.689923530851956457e-05,2.781944203888997436e-05,2.885350659198593348e-05,2.918895552284084260e-05,3.010883483511861414e-05,3.070583261433057487e-05,3.148863106616772711e-05,3.220891449018381536e-05,3.280626333435066044e-05,3.382246359251439571e-05,3.431073855608701706e-05,3.474884579190984368e-05,3.504494816297665238e-05,3.545351864886470139e-05,3.614458910305984318e-05,3.623740485636517406e-05,3.691156962304376066e-05,3.703244510688818991e-05,3.697225838550366461e-05,3.730741082108579576e-05,3.708319127326831222e-05,3.677913991850800812e-05,3.693302278406918049e-05,3.674373510875739157e-05,3.653560997918248177e-05,3.640367503976449370e-05,3.601909702410921454e-05,3.564637518138624728e-05,3.551263580447994173e-05,3.469084185780957341e-05,3.419353379285894334e-05,3.346410449012182653e-05,3.310547253931872547e-05,3.233830648241564631e-05,3.161831409670412540e-05,3.091079634032212198e-05,2.998212949023582041e-05,2.960590063594281673e-05,2.861883513105567545e-05,2.781457624223548919e-05,2.678478995221666992e-05,2.607962596812285483e-05,2.533983933972194791e-05,2.436545219097752124e-05,2.373593270021956414e-05,2.296187267347704619e-05,2.208152363891713321e-05,2.140371361747384071e-05,2.046746703854296356e-05,1.996309583773836493e-05
2.084184779960196465e-05,2.186861820518970490e-05,2.256263724120799452e-05,2.350479735468979925e-05,2.430527820251882076e-05,2.526078969822265208e-05,2.640826824062969536e-05,2.713960384426172823e-05,2.789980317174922675e-05,2.884641071432270110e-05,2.956924981845077127e-05,3.061539246118627489e-05,3.131742414552718401e-05,3.213931267964653671e-05,3.286494029453024268e-05,3.364956501172855496e-05,3.445040783844888210e-05,3.544137507560662925e-05,3.626195029937662184e-05,3.682060196297243237e-05,3.736839062185026705e-05,3.786962770391255617e-05,3.842165097012184560e-05,3.873417153954505920e-05,3.940071837860159576e-05,3.948602534364908934e-05,3.962241680710576475e-05,3.988827666034922004e-05,4.016736784251406789e-05,4.040879139211028814e-05,4.007623647339642048e-05,3.984212526120245457e-05,3.961533002438955009e-05,3.932895924663171172e-05,3.906995698343962431e-05,3.888026549248024821e-05,3.839522469206713140e-05,3.776765515794977546e-05,3.738085797522217035e-05,3.673245737445540726e-05,3.590764390537515283e-05,3.519320671330206096e-05,3.438810381339862943e-05,3.383420698810368776e-05,3.293640475021675229e-05,3.202562947990372777e-05,3.127952732029370964e-05,3.059788650716654956e-05,2.962019971164409071e-05,2.902422784245572984e-05,2.790037797240074724e-05,2.701115045056212693e-05,2.597159618744626641e-05,2.511388083803467453e-05,2.445533573336433619e-05,2.339548336749430746e-05,2.254577157145831734e-05,2.184803997806739062e-05,2.101312747981864959e-05
2.223413139290641993e-05,2.307811701030004770e-05,2.396534182480536401e-05,2.495018452464137226e-05,2.608499744383152574e-05,2.682816921151243150e-05,2.766456782410386950e-05,2.874536039598751813e-05,2.972239235532470047e-05,3.077469955314882100e-05,3.206276596756651998e-05,3.276958523201756179e-05,3.360369009897112846e-05,3.475273115327581763e-05,3.551049667294137180e-05,3.645449032774195075e-05,3.727968214661814272e-05,3.814799129031598568e-05,3.873715468216687441e-05,3.948075755033642054e-05,4.021953645860776305e-05,4.080179860466159880e-05,4.139397424296475947e-05,4.194348730379715562e-05,4.233087020111270249e-05,4.264440940460190177e-05,4.302682646084576845e-05,4.284196984372101724e-05,4.342425745562650263e-05,4.339753650128841400e-05,4.345128400018438697e-05,4.290487413527444005e-05,4.286182593205012381e-05,4.277372136129997671e-05,4.217157402308657765e-05,4.197402449790388346e-05,4.149964297539554536e-05,4.076523691765032709e-05,4.026060923933982849e-05,3.933783955289982259e-05,3.894539258908480406e-05,3.806901440839283168e-05,3.711059252964332700e-05,3.645114338723942637e-05,3.556389492587186396e-05,3.441786975599825382e-05,3.370322156115435064e-05,3.282384568592533469e-05,3.147065945086069405e-05,3.055725392187014222e-05,2.969214438053313643e-05,2.878345549106597900e-05,2.774667518679052591e-05,2.674098323041107506e-05,2.603301436465699226e-05,2.502005190763156861e-05,2.408650834695436060e-05,2.320068233530037105e-05,2.223507181042805314e-05
2.357937410124577582e-05,2.448666054988279939e-05,2.563984344305936247e-05,2.655804382811766118e-05,2.733447036007419229e-05,2.834268343576695770e-05,2.954082992800977081e-05,3.065223427256569266e-05,3.181500869686715305e-05,3.284705235273577273e-05,3.380995622137561440e-05,3.503540938254445791e-05,3.599586125346831977e-05,3.697879947139881551e-05,3.812254726653918624e-05,3.923743861378170550e-05,4.000858825747855008e-05,4.065695247845724225e-05,4.182906923233531415e-05,4.271238867659121752e-05,4.330269075580872595e-05,4.413922943058423698e-05,4.453085784916765988e-05,4.517463094089180231e-05,4.566735515254549682e-05,4.624395296559669077e-05,4.624767097993753850e-05,4.661941784434020519e-05,4.644465661840513349e-05,4.661651837523095310e-05,4.658234320231713355e-05,4.651852214010432363e-05,4.639472535927779973e-05,4.625319706974551082e-05,4.580888708005659282e-05,4.508394340518862009e-05,4.456784881767816842e-05,4.407100277603603899e-05,4.343291584518738091e-05,4.271907528163865209e-05,4.156915747444145381e-05,4.062451989739201963e-05,4.001141860499046743e-05,3.896739872288890183e-05,3.799623664235696197e-05,3.713343903655186296e-05,3.619828930823132396e-05,3.513722913339734077e-05,3.388014738447964191e-05,3.291982648079283535e-05,3.169397314195521176e-05,3.074277628911659122e-05,2.975314237119164318e-05,2.835320810845587403e-05,2.743393451964948326e-05,2.664178464328870177e-05,2.540410423534922302e-05,2.440816933813039213e-05,2.346280234633013606e-05
2.492336898285429925e-05,2.583579407655633986e-05,2.703642530832439661e-05,2.820193549268878996e-05,2.914478500315453857e-05,3.020993062818888575e-05,3.152361750835552812e-05,3.273860784247517586e-05,3.380211637704633176e-05,3.495268538244999945e-05,3.628371268860064447e-05,3.743175329873338342e-05,3.851328074233606458e-05,3.953466148232109845e-05,4.096737029612995684e-05,4.199107206659391522e-05,4.297585837775841355e-05,4.409101893543265760e-05,4.492286825552582741e-05,4.604788409778848290e-05,4.652048664866015315e-05,4.735981929115951061e-05,4.806483775610104203e-05,4.861382331000640988e-05,4.930101204081438482e-05,4.977442222298122942e-05,4.994495247956365347e-05,5.056773807154968381e-05,5.030509782955050468e-05,5.053985660197213292e-05,5.026497092330828309e-05,5.045260331826284528e-05,5.030103784520179033e-05,4.994800110580399632e-05,4.930455179419368505e-05,4.865508162765763700e-05,4.807271398021839559e-05,4.757713759317994118e-05,4.682601502281613648e-05,4.600387910613790154e-05,4.494216045713983476e-05,4.396797157824039459e-05,4.315119440434500575e-05,4.211045961710624397e-05,4.091746814083307981e-05,3.981740883318707347e-05,3.837536860373802483e-05,3.748730523511767387e-05,3.618128175730817020e-05,3.507353540044277906e-05,3.382307841093279421e-05,3.294009002274833620e-05,3.132723577436991036e-05,3.053229011129587889e-05,2.927211244241334498e-05,2.807355849654413760e-05,2.732276880124118179e-05,2.607831993373110890e-05,2.465466604917310178e-05
2.608495015010703355e-05,2.748411861830390990e-05,2.859525193343870342e-05,2.993523594341240823e-05,3.119610846624709666e-05,3.243206447223201394e-05,3.353556166985072196e-05,3.476061465335078537e-05,3.631506115198135376e-05,3.759112951229326427e-05,3.877335257129743695e-05,4.010498378193005919e-05,4.126581552554853261e-05,4.238573455950245261e-05,4.387236185721121728e-05,4.491373329074122012e-05,4.622437336365692317e-05,4.724349128082394600e-05,4.857305975747294724e-05,4.937429548590444028e-05,5.043209239374846220e-05,5.126853284309618175e-05,5.208358197705820203e-05,5.260415127850137651e-05,5.332352884579449892e-05,5.377670095185749233e-05,5.450501703307963908e-05,5.442874680738896132e-05,5.486588997882790864e-05,5.477021841215901077e-05,5.449276432045735419e-05,5.453042103908956051e-05,5.443486588774248958e-05,5.403286559158004820e-05,5.344563032849691808e-05,5.287088060867972672e-05,5.201467502047307789e-05,5.132737351232208312e-05,5.057471571490168571e-05,4.932696901960298419e-05,4.838808672502636909e-05,4.739357973448932171e-05,4.629266186384484172e-05,4.509538121055811644e-05,4.402788181323558092e-05,4.264928793418221176e-05,4.170805186731740832e-05,4.031160278827883303e-05,3.877317067235708237e-05,3.754165300051681697e-05,3.603340519475750625e-05,3.486188870738260448e-05,3.380126872798427939e-05,3.223516978323459625e-05,3.124806244159117341e-05,3.005926009791437536e-05,2.868583032977767289e-05,2.746677819231990725e-05,2.635993587318807840e-05
2.791465158225037158e-05,2.921561826951801777e-05,3.048837970709428191e-05,3.201514846296049654e-05,3.303796256659552455e-05,3.427489718887954950e-05,3.590889173210598528e-05,3.731868127943016589e-05,3.867017221637070179e-05,3.995137740275822580e-05,4.157204239163547754e-05,4.258989793015643954e-05,4.426064697327092290e-05,4.572091711452230811e-05,4.724226164398714900e-05,4.846063166041858494e-05,4.997263749828562140e-05,5.066982339485548437e-05,5.235577191342599690e-05,5.334446905180811882e-05,5.457417137222364545e-05,5.535408854484558105e-05,5.615837653749622405e-05,5.694965147995389998e-05,5.763243461842648685e-05,5.846351268701255322e-05,5.900771066080778837e-05,5.877953663002699614e-05,5.892655462957918644e-05,5.906552178203128278e-05,5.891363980481401086e-05,5.899873212911188602e-05,5.860466262674890459e-05,5.811887240270152688e-05,5.768646587966941297e-05,5.712267738999798894e-05,5.615811460302211344e-05,5.554216477321460843e-05,5.419486114988103509e-05,5.334610250429250300e-05,5.231293835095129907e-05,5.130411955178715289e-05,4.981943857274018228e-05,4.846883166464976966e-05,4.710383291239850223e-05,4.568867370835505426e-05,4.435237497091293335e-05,4.308912684791721404e-05,4.154213820584118366e-05,4.006732342531904578e-05,3.839893179247155786e-05,3.713455225806683302e-05,3.606214522733353078e-05,3.457420825725421309e-05,3.314655259600840509e-05,3.175888559781014919e-05,3.038282920897472650e-05,2.897189915529452264e-05,2.795538966893218458e-05
2.955441050289664418e-05,3.101729453192092478e-05,3.225381806259974837e-05,3.378928886377252638e-05,3.505395943648181856e-05,3.653094609035179019e-05,3.821378049906343222e-05,3.979159737355075777e-05,4.145476850681006908e-05,4.292191442800685763e-05,4.422705387696623802e-05,4.602720218827016652e-05,4.752300810650922358e-05,4.928729686071164906e-05,5.074856744613498449e-05,5.245239299256354570e-05,5.364554817788302898e-05,5.494607830769382417e-05,5.647096986649557948e-05,5.771541691501624882e-05,5.884395432076416910e-05,5.978629997116513550e-05,6.103632040321826935e-05,6.180208583828061819e-05,6.241028313525021076e-05,6.305981514742597938e-05,6.370173650793731213e-05,6.375012162607163191e-05,6.452117668231949210e-05,6.428169581340625882e-05,6.409326306311413646e-05,6.390384078258648515e-05,6.373794167302548885e-05,6.303934787865728140e-05,6.253806350287050009e-05,6.133967690402641892e-05,6.091099203331395984e-05,5.973205043119378388e-05,5.913286804570816457e-05,5.774923192802816629e-05,5.634692934108898044e-05,5.481628613779321313e-05,5.357054760679602623e-05,5.239092206466011703e-05,5.065372170065529644e-05,4.915728277410380542e-05,4.766160782310180366e-05,4.581380198942497373e-05,4.451960558071732521e-05,4.294821337680332363e-05,4.149850792600773275e-05,3.970288162236101925e-05,3.828505577985197306e-05,3.671320882858708501e-05,3.523979830788448453e-05,3.381124770385213196e-05,3.243521496187895536e-05,3.109153840341605246e-05,2.959448829642497003e-05
3.155259400955401361e-05,3.278026997577399015e-05,3.424594615353271365e-05,3.578538962756283581e-05,3.752906923182308674e-05,3.897927672369405627e-05,4.075101605849340558e-05,4.245184754836373031e-05,4.424939470482058823e-05,4.598564555635675788e-05,4.753122993861325085e-05,4.938151323585771024e-05,5.076330853626132011e-05,5.308809340931475163e-05,5.454893471323885024e-05,5.622034950647503138e-05,5.777500336989760399e-05,5.936285015195608139e-05,6.078809747123159468e-05,6.223002128535881639e-05,6.356932863127440214e-05,6.481217860709875822e-05,6.602885696338489652e-05,6.676967313978821039e-05,6.757197115803137422e-05,6.814814696554094553e-05,6.898067658767104149e-05,6.939414015505462885e-05,6.968408706597983837e-05,6.951124669285491109e-05,6.965394277358427644e-05,6.929898518137633801e-05,6.918185681570321321e-05,6.809849583078175783e-05,6.765812577214092016e-05,6.707855936838313937e-05,6.600316555704921484e-05,6.469032086897641420e-05,6.350183684844523668e-05,6.218328053364530206e-05,6.077336001908406615e-05,5.915380461374297738e-05,5.751391290687024593e-05,5.629879888147115707e-05,5.424377013696357608e-05,5.288550528348423541e-05,5.101303031551651657e-05,4.928316411678679287e-05,4.720859942608512938e-05,4.594540951075032353e-05,4.411008558236062527e-05,4.261569119989871979e-05,4.057820478919893503e-05,3.884566831402480602e-05,3.748458038899116218e-05,3.574031143216416240e-05,3.439767533564008772e-05,3.281901808804832399e-05,3.150299744447693229e-05
3.298237061244435608e-05,3.461409505689516664e-05,3.649740392575040460e-05,3.800063495873473585e-05,3.994598591816611588e-05,4.125681152800098062e-05,4.331843592808581889e-05,4.539759902399964631e-05,4.717402043752372265e-05,4.928663111058995128e-05,5.108318146085366607e-05,5.268827953841537237e-05,5.458007217384874821e-05,5.710072946385480464e-05,5.867396976100280881e-05,6.095337084843777120e-05,6.225905235623940825e-05,6.420376303140074015e-05,6.546416261699050665e-05,6.727319851052016020e-05,6.866697367513552308e-05,6.976404984015971422e-05,7.134534826036542654e-05,7.244254811666905880e-05,7.320227450691163540e-05,7.455001468770205975e-05,7.489911513403058052e-05,7.559820369351655245e-05,7.561837992398068309e-05,7.559164077974855900e-05,7.536969496868550777e-05,7.539946818724274635e-05,7.502180233132094145e-05,7.460913911927491426e-05,7.371009996859356761e-05,7.270743662957102060e-05,7.158152584452182055e-05,7.024656224530190229e-05,6.890152872074395418e-05,6.700571975670754910e-05,6.555992877110838890e-05,6.441045115934684873e-05,6.215440225787460804e-05,6.066893547540530562e-05,5.861346289748325944e-05,5.689662793884053826e-05,5.495712684933096170e-05,5.262651757220737636e-05,5.093366053188219666e-05,4.915187673759646714e-05,4.709609856945462525e-05,4.547341814031824470e-05,4.355580313131213188e-05,4.172423359705135226e-05,3.996707164333201945e-05,3.817857577814720571e-05,3.642021692940033972e-05,3.482054671621881425e-05,3.298677620477974415e-05
