wl,mua (1/cm)
725.0,0.4393118060193012
726.0,0.4384269477057607
727.0,0.43755542583818835
728.0,0.43669237464181404
729.0,0.4358329283418677
730.0,0.4349722211635791
731.0,0.43410538733217835
732.0,0.4332275610728952
733.0,0.43233387661095957
734.0,0.4314194681716013
735.0,0.4304794699800505
736.0,0.4295090162615369
737.0,0.4285032412412904
738.0,0.42745727914454096
739.0,0.42636626419651846
740.0,0.42522533062245277
741.0,0.42402961264757383
742.0,0.42277424449711154
743.0,0.42145436039629575
744.0,0.4200650945703564
745.0,0.41860158124452335
746.0,0.41705895464402665
747.0,0.415432348994096
748.0,0.4137168985199615
749.0,0.4119077374468527
750.0,0.41
751.0,0.4079904092476032
752.0,0.4058820436297437
753.0,0.4036795704294732
754.0,0.40138765692984335
755.0,0.3990109704139056
756.0,0.3965541781647116
757.0,0.3940219474653131
758.0,0.3914189455987616
759.0,0.3887498398481087
760.0,0.386019297496406
761.0,0.38323198582670526
762.0,0.38039257212205796
763.0,0.37750572366551566
764.0,0.37457610774013006
765.0,0.3716083916289528
766.0,0.36860724261503547
767.0,0.3655773279814296
768.0,0.36252331501118695
769.0,0.35944987098735903
770.0,0.3563616631929974
771.0,0.35326335891115374
772.0,0.3501596254248797
773.0,0.3470551300172269
774.0,0.3439545399712468
775.0,0.34086252256999117
776.0,0.3377837450965116
777.0,0.33472287483385965
778.0,0.3316845790650869
779.0,0.32867352507324504
780.0,0.3256943801413857
781.0,0.3227518115525604
782.0,0.31985048658982085
783.0,0.31699507253621856
784.0,0.31419023667480517
785.0,0.3114406462886324
786.0,0.3087509686607517
787.0,0.30612587107421474
788.0,0.3035700208120732
789.0,0.3010880851573786
790.0,0.29868473139318263
791.0,0.2963646268025369
792.0,0.2941324386684929
793.0,0.2919928342741024
794.0,0.28995048090241693
795.0,0.28801004583648804
796.0,0.28617619635936753
797.0,0.2844535997541068
798.0,0.28284692330375755
799.0,0.2813608342913715
800.0,0.28
801.0,0.27876768927261364
802.0,0.27766157719185713
803.0,0.27667794040029436
804.0,0.2758130555404888
805.0,0.2750631992550042
806.0,0.27442464818640416
807.0,0.27389367897725236
808.0,0.27346656827011256
809.0,0.2731395927075482
810.0,0.27290902893212304
811.0,0.27277115358640075
812.0,0.272722243312945
813.0,0.27275857475431936
814.0,0.2728764245530876
815.0,0.2730720693518132
816.0,0.27334178579306
817.0,0.2736818505193915
818.0,0.2740885401733715
819.0,0.2745581313975636
820.0,0.2750869008345313
821.0,0.2756711251268385
822.0,0.2763070809170487
823.0,0.27699104484772563
824.0,0.2777192935614329
825.0,0.27848810370073407
826.0,0.27929375190819294
827.0,0.2801325148263732
828.0,0.28100066909783833
829.0,0.2818944913651521
830.0,0.28281025827087813
831.0,0.28374424645758006
832.0,0.28469273256782157
833.0,0.28565199324416635
834.0,0.28661830512917796
835.0,0.2875879448654201
836.0,0.2885571890954564
837.0,0.28952231446185056
838.0,0.2904795976071662
839.0,0.291425315173967
840.0,0.2923557438048166
841.0,0.29326716014227866
842.0,0.29415584082891677
843.0,0.2950180625072947
844.0,0.295850101819976
845.0,0.29664823540952434
846.0,0.2974087399185034
847.0,0.29812789198947687
848.0,0.2988019682650084
849.0,0.2994272453876615
850.0,0.3
851.0,0.3005176336619425
852.0,0.3009820476028277
853.0,0.3013962679693495
854.0,0.3017633209082015
855.0,0.3020862325660777
856.0,0.3023680290896717
857.0,0.30261173662567736
858.0,0.3028203813207884
859.0,0.30299698932169866
860.0,0.30314458677510187
861.0,0.3032661998276918
862.0,0.3033648546261623
863.0,0.303443577317207
864.0,0.3035053940475198
865.0,0.30355333096379444
866.0,0.3035904142127247
867.0,0.3036196699410043
868.0,0.30364412429532717
869.0,0.3036668034223869
870.0,0.3036907334688773
871.0,0.30371894058149224
872.0,0.3037544509069255
873.0,0.3038002905918708
874.0,0.3038594857830218
875.0,0.30393506262707254
