wavelength,mua
602.6340428741755,1.3060144233673583
608.1824814907701,1.0911377387921193
613.479489548192,1.0563260677282764
618.876387499246,0.864246412925212
624.1603644254926,0.747849597947371
629.6167101724368,0.6995287116427595
634.6419641513056,0.6428820657217804
639.7837345289335,0.5728890816959655
645.2144422124184,0.5516349064858302
649.3396078587106,0.4966773001560064
655.5693869465363,0.4860031629263622
660.4388943503085,0.4295921544262433
664.9782595248777,0.4000902903916266
670.4417830842178,0.3680613299999873
676.622017467619,0.3539938611903677
680.4342943286041,0.3211322086965551
685.4346483686744,0.2794790020607924
690.9968351246423,0.2675001067330642
696.4227639269363,0.2477347030879524
700.0415423856125,0.2192066946872246
706.1793628270148,0.2164965339008975
709.1670893907886,0.1922962440821247
714.807198414922,0.1849550799812707
717.5710493381291,0.1634324423284714
723.3881387779325,0.1513023198356828
727.7610993410226,0.1432380940268292
733.6706879988885,0.1374097821404776
739.9432517464259,0.1378475305334501
746.6559243787956,0.146676098074864
754.2550126425753,0.1611384165866312
761.1860554888693,0.1771917593491894
767.6464179886772,0.1572277729068518
772.1653365166242,0.1379578172409683
777.4326531889944,0.1203935289241247
781.2180162994189,0.0993127579112205
786.5172293703346,0.077374679623805
791.3060337848501,0.065592478317316
797.6182645687147,0.0579877728320856
804.1602955839585,0.0465728606965576
810.8364724696974,0.0482159795249936
818.4384668503053,0.0469897148315756
824.9779302933364,0.0506544569863895
831.9179384664546,0.0505821652345861
838.8579466395729,0.0505098734827829
845.7988936666106,0.0487488964810634
852.484613255626,0.0521410382825633
859.6721459971088,0.0607705226188999
866.6114073546092,0.0620415032249845
873.5507433936715,0.0631781565952807
881.0797252143846,0.0628758522715549
887.1645822067961,0.0689690976629449
893.9595765682614,0.0730496436692254
901.2567599793884,0.078989537704571
908.2386858462544,0.0845777100340505
915.3241735424472,0.1065337284371381
922.0938704139256,0.1290972189101076
928.6225134421868,0.1522242804305718
932.8134643449204,0.1718537965923403
939.2763746706526,0.1609113271823898
942.816686067724,0.1880964377341882
949.0449029482356,0.1795599218195538
