wavelength,musp
251.4825273876649,14.790319025071426
252.4262928457066,14.193117812904829
259.2254891297537,13.786219057092236
262.61589522371776,13.060580057559314
265.08878921344547,12.55198309080933
269.528304436313,12.01186156155258
281.1576149312763,11.729222729478376
283.3895828157066,10.680200814393462
286.0201544728193,9.785350517865655
289.7193014213443,9.20227786395528
295.2697495642115,7.099601539441105
295.7421752859825,8.346734698968032
296.3898594502245,7.75050170438934
301.4739269135311,6.63863598900978
307.58523533631194,6.264071073806093
313.59745465841905,6.806112593282485
319.1534883454649,7.3422566670479394
323.1873219936234,8.040852800277971
339.20390191350464,8.510792652127746
353.3326663103033,8.007099535972268
358.2510808678883,7.472772764269559
367.1117194240581,6.857855621386289
377.81903586478734,7.200070715356459
379.7857715922746,7.881829312878777
385.2520673485433,8.221154378045256
389.1301814425566,8.866643446396656
389.1965064819411,9.907605803554944
395.5537507671328,10.523555259668782
398.7723687163191,11.2314719854206
403.7390899980194,12.055950652223418
404.056120158768,12.517662805681478
414.347566654364,12.9765466233685
420.7316586578354,12.361163682133885
423.9939281565819,11.826777917015832
424.02167215246766,11.337373829590874
426.50224850993686,10.693259895880695
431.1870602435205,9.927879710648288
432.4934559396863,8.756794570043064
433.6725033348719,8.08466357920854
437.6452799646239,7.11331756532242
445.91393002142513,5.991679960940269
449.7052798435898,5.266485965426156
454.8710688289741,4.632570672882888
464.232996902217,3.797557051239567
474.4117158970239,3.444953982848199
485.5879731252693,3.1391499705732304
503.5332030822941,2.749148950343381
522.0118466006635,2.530455599558969
531.5638486281003,3.2813326066592303
544.2464277649964,3.560636631811102
560.1500715036441,3.020361082067325
580.767786814855,3.323862992307353
591.9036745709101,2.886802975494705
599.686997147566,2.3841734461746817
617.6223941323753,2.1676260558236056
635.5509369217422,2.071986673080813
653.4756057968717,2.0446831374827354
671.401252553265,2.000129776391816
689.3251842563649,1.985829955396035
707.2478251561967,1.994299904050804
725.1715131411969,1.9842992703316968
743.0967085677762,1.9477073671605505
761.02109160069,1.9254460882449944
778.9446622399388,1.9175154335850328
796.867989161088,1.9138839662017464
814.791316082237,1.9102524988184568
832.7145617640195,1.9080540938607309
850.6380511639018,1.9015565016263256
868.5626508351264,1.8754737229092804
886.4845425274668,1.8971596917108684
904.407869448616,1.8935282243275824
922.3310880506097,1.8918075068450388
940.2527360248504,1.9177926629233093
958.174149307588,1.947917777119855
976.0980358777064,1.9344141019160543
994.0227709478756,1.9059428858230767
1011.947560177622,1.8765162947797247
1029.8709683381376,1.8714517649708815
