wavelength,musp
440.02672304669954,11.443839633894607
440.02672304669954,12.51068751988297
447.49375025520726,9.92518166819017
453.8120040470217,8.937382130325519
458.5165047058617,7.526103251050485
467.7887472834593,6.26295958756362
472.9582276585801,5.5761762609586105
482.53395492284,4.64307910402016
495.167847047988,4.003037095939756
513.475931866061,4.141343719031484
525.1453628740853,4.814142056681208
529.6310495487933,5.778877359296401
541.1187837157285,6.72530961374388
553.1084937547921,5.8536809481716325
562.7667805458639,4.8205996444794685
574.33224348618,5.180107369038054
580.4601899196493,5.828528763279364
587.0697203834688,5.551506673652138
591.6648140502429,4.936067529365594
596.1987913912984,3.9117740240396217
602.0332305291176,3.1806873190915224
616.6432719311684,2.865397847884173
634.5523549401339,2.6471938830632857
651.4010317183055,2.653271683141045
668.249708496477,2.551371545667238
685.0983852746484,2.479343149001115
701.9470620528199,2.4351174548183323
718.7957388309914,2.505594072741194
735.6444156091629,2.505594072741194
752.4930923873344,2.457100987014451
769.3417691655059,2.5618460521842183
786.1904459436773,2.5230515836028258
803.0391227218488,2.4221859652911943
819.8877995000203,2.3872709435679376
836.7364762781918,2.402788731000495
853.5851530563633,2.3950298372842225
870.4338298345348,2.436410603771042
887.2825066127062,2.4609804338725905
904.1311833908776,2.4571009870144547
920.9798601690492,2.495895455595844
937.8285369472208,2.5022318854641408
954.6772137253922,2.544776486008407
969.2283436701766,2.5098776286470605
