wavelength,musp
440.02672304669954,5.642250759111096
440.02672304669954,6.16824758248019
447.49375025520726,4.8934942810451885
453.8120040470217,4.406471317540967
458.5165047058617,3.710656837204956
467.7887472834593,3.0878786856249296
472.9582276585801,2.749268230581074
482.53395492284,2.28921563368282
495.167847047988,1.9736504369057963
513.475931866061,2.041840893439119
525.1453628740853,2.3735562138888633
529.6310495487933,2.849207627021203
541.1187837157285,3.315834937166948
553.1084937547921,2.8860886581801366
562.7667805458639,2.376740051728468
574.33224348618,2.5539911140195826
580.4601899196493,2.8736876687533557
587.0697203834688,2.737105180227359
591.6648140502429,2.4336701365596176
596.1987913912984,1.9286542509069808
602.0332305291176,1.5682005353767487
616.6432719311684,1.412750763694306
634.5523549401339,1.3051678609677404
651.4010317183055,1.30816444893118
668.249708496477,1.257923782650588
685.0983852746484,1.2224110274243354
701.9470620528199,1.2006060682010384
718.7957388309914,1.2353537371387515
735.6444156091629,1.2353537371387515
752.4930923873344,1.211444790621975
769.3417691655059,1.2630881150982136
786.1904459436773,1.2439609578847932
803.0391227218488,1.194230349129895
819.8877995000203,1.1770159076378146
836.7364762781918,1.184666770523183
853.5851530563633,1.180841339080502
870.4338298345348,1.2012436401081508
887.2825066127062,1.213357506343317
904.1311833908776,1.2114447906219767
920.9798601690492,1.2305719478353954
937.8285369472208,1.2336960501802554
954.6772137253922,1.2546721659243094
969.2283436701766,1.2374656940810689
