wavelength,mua
410.2864244058195,112.08006742107202
431.180259415253,121.75660496473888
439.63144319730736,95.0009450806927
439.7662129054597,69.0723863712292
442.9445318560529,48.16698672630186
450.9509756012045,35.15922838216236
460.7099870927874,24.778691996842934
475.11799197517615,17.983635446070053
487.65944660948105,14.089014076057136
512.2907130261942,17.048962720835476
528.4053730381695,23.41954031831824
557.9119679883595,29.93155296707311
574.0552745201041,24.62084088548385
581.9536457945278,17.115823587835273
588.9615208743305,12.096132879912766
594.110098086051,8.891745037492202
606.2270179298496,6.765828448546321
620.4319970114925,4.8667658352873975
634.5185489137343,3.7026440961365443
654.7966730508795,2.7403367498846514
680.4122289614824,2.116260207295997
707.2387519587926,1.5881183765045896
734.1210206081113,1.3216031778582351
760.3206806856381,1.213982044778698
787.9370154316795,1.0069155608298155
814.9050466225497,0.9824254596793459
840.883990673498,0.9444942737000298
868.8766392000756,0.9989126762579571
895.8428326221982,0.9712925627096531
922.8298540901262,0.981596111246617
949.8493428059272,1.0534683428951042
976.8149236384676,1.0231389195470546
1003.843601198006,1.1171876443662012
1023.3891294534268,0.9679850175610936
1042.8214511539993,0.6797729732273851
1064.8271566753424,0.5970059304857582
