wavelength,mua
250.8909378451778,75.46170734876571
261.7207658354755,90.63629936879074
272.4465901071416,98.81853984305907
284.4148970295769,80.15476432023706
291.61176559706547,63.84359148104009
297.13000032761875,47.14323171189741
307.4789889010082,42.09292072235868
313.45242956170705,52.429812085399526
323.00153974466,60.960458280604854
334.8928594341447,72.77317122182266
344.9589401424272,82.77808147367152
358.694745621352,94.15847429561828
374.8336157781286,99.06990538430522
391.6802074136431,131.6152403565731
400.7778918329385,170.8443700423189
411.2401183383072,240.65120424652898
421.7729518188241,290.64971574197796
434.5688714954777,370.0539186172997
439.2201834862393,268.16671228027764
440.9675017315891,211.1221314823614
445.7576826842888,150.19539446397198
445.8250465131205,107.10345209068788
447.7272727272734,76.37484152291026
449.6006287290698,62.95558127494422
450.58863155193495,44.1761724140825
451.5734265734272,31.501768628252872
454.3898761788677,22.828364457822182
455.94533891595887,18.09878584139056
465.5241547443389,12.182811501475312
478.4066850580619,10.04225952266336
492.120035927376,12.785759928277889
507.65221017514654,17.643578967471207
518.6100596651062,22.828364457129048
535.1603521075175,31.311562697603758
548.7890549817162,37.005391848416316
567.6002483018627,31.01633486610972
578.5332128539827,24.067031815234003
589.7304176608923,18.428583549631792
597.7147225996674,11.52019028052777
601.3442627033878,8.426030245275157
612.6020598906643,6.189524295687164
619.9422416385546,4.494173925908724
626.3151985629055,3.641430198313415
642.8802848527623,2.8143873697228785
658.51831654584,2.282836331989067
678.7659588118308,1.6543013331675203
697.1562840828899,1.3418547425177627
711.8549996601328,1.0449631802845993
728.4548020786556,0.78874392040492
744.936485532816,0.9265439765079155
751.3360492718294,1.0370915562703613
770.7906744784008,0.9663018341860609
780.3903790244964,0.728938391154091
791.8152947969465,0.5902849398952081
811.1102200551744,0.5106513692785964
828.5510361198436,0.4865699140888974
847.817091165715,0.4865695207710755
864.3276448322321,0.49446741445124126
881.7524218900367,0.5106501882778163
896.4120741643678,0.5624468863693577
916.592352601527,0.5715750357174099
932.204721883621,0.5273578174826918
953.3601719381536,0.4010661575537429
965.331686661962,0.32011724971031186
984.6586899339192,0.23574134571563582
992.9668954898312,0.1821975349132212
