wavelength,mua
255.59066499986244,78.95536965066852
273.5581809279432,88.30620128042196
287.7644252833633,63.46360258701807
299.64910588070546,45.416061282840296
316.8857419079752,52.46831840700023
334.0919917426955,70.60358007377182
351.3618215374205,69.04814058586787
369.4901162343629,63.1641237089443
384.0564250158204,85.4133389641373
391.7039467293703,124.96824154119318
398.4422302455912,171.65277565086674
401.6407904022591,224.637258678107
408.0018605247971,305.03447319864415
413.467954064285,370.0539186130341
419.941297234876,286.00715342402236
424.57977802014574,221.04911661551708
428.3040354141279,168.11546445722354
431.6486671935999,120.28940781398887
436.8086497383509,71.92841872967733
444.7349574903668,52.54674765340094
452.7396817010784,34.21464294315006
465.5497865588233,25.667776054461786
479.38334334322025,18.946790643092736
496.0634351095284,15.304358268300403
513.3302821157666,15.19297653244177
523.2132546352736,21.06249244801406
537.1619803604798,35.79660986091039
558.9738243407975,23.198921979352168
564.5077201906192,26.29457761691636
574.9358439725418,37.005391837142994
581.8679027394629,28.600715304592754
582.862321165074,19.43321819025702
587.5392955668191,12.380566868841086
590.3741745708702,7.737629211708346
593.60742404127,4.825002697415955
596.8354337346826,3.088943173524045
600.849741001173,1.9626232450649268
604.8634842185196,1.2505284642781573
610.8857911919706,0.9351343431806778
618.3228248852217,0.6919397016409772
626.2351538271738,0.5007545062906918
635.2073082432598,0.3387555570321374
652.2720337130442,0.24949275256014375
669.57215823289,0.2095755510011375
686.8467799705683,0.20008722216072597
704.0994079492531,0.21332631310856773
721.3316802674403,0.251909581101897
738.5543983969382,0.3120852315357474
755.7752206560956,0.39033271442819645
773.0080168331926,0.4597203080991716
786.4721774915209,0.5459208138334912
804.3459414800996,0.6019399238313926
821.5941429505446,0.6561876925386456
838.8426133188335,0.7143593735034236
856.0964054284292,0.7571885136040111
873.3503222663367,0.8020831986753183
890.610267639318,0.8243138726638162
907.8702130122994,0.8471600477116477
925.1374757795772,0.8392395254168734
942.3972548481426,0.863215194888869
959.672541803484,0.8213831284879558
976.94167549544,0.8060980481215897
993.4426041884866,0.7279045350279744
