wavelength,mua
253.92259414225936,53.84138599655044
272.65773321290965,60.93543423308022
289.45058337787765,45.981263371038665
307.2698744769873,35.45960009803397
318.8959596704329,44.535366431377334
360.11948648001027,65.0470228714967
392.509400401821,79.4020733902672
409.25732217573216,101.36578390184316
418.6715481171548,128.29335707667076
430.2941772805189,175.3858524826308
436.7154811715481,133.00178887075126
441.8304056918511,74.45784161478298
444.77494332110655,48.278616853843495
446.9833465430482,30.97628224365546
454.3446906161871,19.68666057042207
458.7614970600704,12.359309526197812
479.61863860063033,8.549614315440264
502.9295614989032,10.4054943952037
522.0690560890641,15.902361595679112
543.662332036938,23.600608070082515
564.2740954417267,26.40343832786077
583.9043463034302,17.682862062252774
594.2102280058245,13.700686641306053
598.6270344497078,7.761153522656187
604.5161097082188,5.2924467870382195
611.8774537813576,3.2875681525272737
630.7715702357473,2.304289237364478
660.4623246640738,1.6033410785351332
685.4908945127457,1.1053482606927174
713.4640019906733,0.7887285172716492
734.0481171548117,0.6775751273903864
756.0146443514644,0.783130586661125
778.2438298342948,0.639604124949071
810.6337437561056,0.5418413914338045
846.3888435399227,0.5231413409491343
875.2615062761506,0.506092725120228
906.6422594142258,0.5640381245100645
940.1933994433488,0.5562518128547053
972.5833133651596,0.4793050677612726
1004.9732272869704,0.3583430000115894
1032.9463347648978,0.2846170895295121
