wavelength,mua
703.7729359013338,0.4608581922238933
724.424315091662,0.4653210460514822
744.4679555574755,0.5270771680203037
764.4594296091676,0.6215776880529443
784.5161116785114,0.6751478893171239
804.5238877346164,0.7594158491866705
825.0285488852282,0.8559720564293062
845.1928241836976,0.84200693237911
864.8145687753038,0.8444047359881826
884.7147516022833,0.9962076497240615
904.797516878688,1.033405357523857
924.8411573445014,1.0951607294694998
944.4824643414032,1.0852768704919455
964.6369584372248,1.0774502104785124
985.3535456452048,1.0409829531075039
1005.6188933710343,0.9635763761410137
1024.8122212866683,0.910708166251088
1045.7635573581952,0.7268904337200395
1064.486083386383,0.6453617390840707
1084.3425768415357,0.5004094136017363
1104.5035917391224,0.4884900240054624
