wavelength,mua
257.0606694560669,55.065043874543896
274.3200836820083,66.91097365164431
285.0337769339944,57.781215467936136
307.85048753064336,36.1258957113112
330.8054393305439,49.12952584183415
341.7887029288702,56.79067678759001
371.4769887642816,51.985627508148845
392.509400401821,80.88176050702178
415.0807328626987,129.41585475912058
434.22368348294094,94.26531976950402
437.8552798923562,60.78280484918306
446.9833465430482,37.52565661547595
458.7614970600704,24.854836324391023
474.9564540209757,16.57646416596274
502.6841833631319,12.758127322644924
522.0690560890641,12.193281223193356
523.9093921073488,18.531637219330367
528.5041841004185,24.60889917802963
539.4874476987447,31.71544085088968
550.470711297071,26.93685917418492
559.4524017813975,23.213007459572154
569.2991631799163,27.423452786588456
575.5753138075313,31.132019863714667
586.5585774058577,22.46039344282618
590.3823290877923,10.44472536557835
594.2102280058245,4.465053461840775
594.7009842773671,6.07769251227084
598.6270344497078,3.0743362879782605
602.7493871306656,1.879138818618282
605.3574061737204,1.1530896533597768
615.8736119924902,0.6915658130038599
624.7598059093506,0.420272683234404
635.0656876117449,0.2804323947648732
649.3151464961779,0.17932185861819513
681.0740880688625,0.1548676788700816
713.4640019906733,0.17472744373416485
745.853915912484,0.24475410775445888
778.2438298342948,0.3448881613008463
810.6337437561056,0.4455592316287698
843.0236576779164,0.5440191309235001
875.4135715997271,0.6339305115307182
907.803485521538,0.6689275525605055
940.1933994433488,0.686575396049252
972.5833133651596,0.6694205502593373
1004.9732272869704,0.5936658461390442
1035.8908723941531,0.48604689349743224
