wavelength,mua
410.2864244058195,102.86459521461025
431.180259415253,111.74550633696713
439.63144319730736,87.18975626536017
439.7662129054597,63.39310127200414
442.9445318560529,44.206590042232726
450.9509756012045,32.26835849505959
460.7099870927874,22.7413328790915
475.11799197517615,16.504980977890444
487.65944660948105,12.930584031648875
512.2907130261942,15.647159121439497
528.4053730381695,21.493933672394167
557.9119679883595,27.47051417166586
574.0552745201041,22.596460640626898
581.9536457945278,15.708522546181431
588.9615208743305,11.10156196623601
594.110098086051,8.160646015361204
606.2270179298496,6.209527016169382
620.4319970114925,4.466609553263994
634.5185489137343,3.398204492194337
654.7966730508795,2.5150201975270825
680.4122289614824,1.942256623956698
707.2387519587926,1.4575398200354737
734.1210206081113,1.2129381727899329
760.3206806856381,1.1141659302021323
787.9370154316795,0.9241248867047738
814.9050466225497,0.9016484361954428
840.883990673498,0.8668361341060172
868.8766392000756,0.9167802484809238
895.8428326221982,0.8914312175250613
922.8298540901262,0.9008881143704461
949.8493428059272,0.9668526918822458
976.8149236384676,0.9390174371543187
1003.843601198006,1.025332776691089
1023.3891294534268,0.8883984077723223
1042.8214511539993,0.6238842817270679
1064.8271566753424,0.5479230767317466
