wavelength,mua
251.99150009024763,37.06068282974719
271.159045017664,49.71238961759275
288.8860007653967,39.770357089111926
306.45052557382263,28.013961080825325
325.898962931792,35.34206247187195
342.5900313289859,43.99198934728302
360.6151125311653,38.45722585949366
379.94699650059647,44.64659259560957
397.63956879403565,69.48990052977828
413.8638637541842,96.90354821373987
431.0520653322102,63.17273817204956
438.8581959573853,37.49773537471663
449.0780635927396,22.5132584245832
462.928823310364,13.571879291392754
478.8684328971136,11.424330489946199
485.4950776278593,9.488709746018834
501.4286899072051,9.999534348017805
520.3359260770123,12.128044625209377
539.2170869447904,25.607100026152715
560.367067811848,15.89574081810586
573.7268458647824,25.364016240881966
584.6798829128056,17.349867505275622
586.9600782142302,9.181890634029052
588.2002718816836,5.3099234674221005
594.3699697093429,2.613466387186397
598.9918496382654,1.3530918332704125
606.9330752871742,0.7619394812032935
615.3731845906963,0.3842857122899955
630.0178603818308,0.20029270149431078
647.2385349559222,0.13943338650746945
666.0459395775439,0.11528117540652472
684.174099572333,0.11353520607031062
702.3052500636634,0.11994739640120491
720.4401711810674,0.13844990200749377
738.5782328199228,0.172033125861433
756.7151585558875,0.2081378001177193
774.8520640503962,0.25170014099120613
792.9874812025427,0.293928913602854
811.1225923514994,0.34078578706580664
829.2567319105624,0.3862026849098239
847.3894898116438,0.42370453026756005
865.5223143904631,0.4655761235093667
883.6507806265765,0.46183303492217315
901.7816310680868,0.4844916138149231
919.910641204033,0.4867721093955633
938.0422317684328,0.5196042379604116
957.2076712610002,0.4701647902567412
973.5895545124904,0.4732547840130147
992.4286420733102,0.5193605039740797
1010.5596325380698,0.546635327888218
1028.9569496045788,0.47290572336882625
