wavelength,mua
251.99150009024763,40.38088914995355
271.159045017664,54.166041862073506
288.8860007653967,43.33331879372146
306.45052557382263,30.52368635889595
325.898962931792,38.508300481010195
342.5900313289859,47.9331602825369
360.6151125311653,41.902546321167485
379.94699650059647,48.64640838863555
397.63956879403565,75.71538798128171
413.8638637541842,105.58497989008802
431.0520653322102,68.8322812983597
438.8581959573853,40.85709665260591
449.0780635927396,24.530184721795898
462.928823310364,14.787761937633832
478.8684328971136,12.447817723123581
485.4950776278593,10.338787856850418
501.4286899072051,10.895376406195625
520.3359260770123,13.214576465695501
539.2170869447904,27.901198572559025
560.367067811848,17.31981444597664
573.7268458647824,27.636337302262568
584.6798829128056,18.90421397778465
586.9600782142302,10.004481308255924
588.2002718816836,5.785630883993746
594.3699697093429,2.8476025853603586
598.9918496382654,1.4743131176042812
606.9330752871742,0.8302003836967347
615.3731845906963,0.4187132248917951
630.0178603818308,0.21823657654888293
647.2385349559222,0.15192497217561962
666.0459395775439,0.12560899825237426
684.174099572333,0.1237066020125523
702.3052500636634,0.13069323324701052
720.4401711810674,0.15085329072833834
738.5782328199228,0.1874451216351541
756.7151585558875,0.22678432185885694
774.8520640503962,0.27424935470091766
792.9874812025427,0.32026135995587107
811.1225923514994,0.37131604555390046
829.2567319105624,0.42080171199116895
847.3894898116438,0.46166319563527375
865.5223143904631,0.5072859195949766
883.6507806265765,0.5032074218788458
901.7816310680868,0.5278958406245107
919.910641204033,0.530380196887346
938.0422317684328,0.5661525530614365
957.2076712610002,0.5122828244095142
973.5895545124904,0.515649323669969
992.4286420733102,0.5658860323436818
1010.5596325380698,0.5956042856187861
1028.9569496045788,0.515268866650432
