wavelength,mua
399.67260822117146,117.26248564023604
408.0120043652238,131.9287122553027
419.5070934885414,111.41377638403152
428.4657728768841,86.76641259719902
438.1186532232971,64.66489455094501
447.7647950843024,47.594556172486364
454.2256548931266,35.25323972975248
465.3554427787542,26.528022088577124
476.5642051655148,22.026501391784844
497.9538013823209,17.38282067533576
509.6580574754457,21.637916307355223
529.65623863223,27.852319519357113
536.3768643142962,33.52473786764959
556.1113132048018,26.458201953830482
569.4707166242271,32.93330401626974
582.0637718989037,21.344270610734092
588.958525991927,13.927052523568852
590.3419425245545,9.936510366740851
596.7715532921063,6.971226336469675
606.5387413604947,5.144246033033167
619.8435794834486,5.786838101503535
622.9628955983994,4.060289621174272
632.6482357220808,2.5741650560318194
640.995677351614,1.7841444902910366
662.9099319995681,1.3226552901096924
689.7407431239558,1.0004951029139841
716.6891714481857,0.9413006681185656
743.6841565806862,0.9654833734548436
772.0060955690013,1.0017337340248376
804.356129501637,1.1593410764587884
832.6027646416879,1.4183279958934547
866.5775904969128,1.5383284835041036
893.5750259877435,1.5850421249432285
920.565110403584,1.6110118545997294
947.6268678005785,1.8701053210728458
970.977863801514,2.047854807048746
997.9205746229736,1.9064137129181962
