wavelength,oxy,deoxy,water,fat,collagen,mel
715,1.7590477592512244,7.674024465116278,0.01194,0.8120745727609427,0.05163,206.4
716,1.7772484968697702,7.5587673488372085,0.012336,0.8113083996070282,0.050944,205.44
717,1.798661129362177,7.443510232558139,0.012732,0.8105401740072579,0.050258,204.49
718,1.8200737618545837,7.328253116279069,0.013128,0.8097698776428585,0.049572,203.54
719,1.8414863943469906,7.214709860465115,0.013524,0.8089974921950557,0.048886,202.6
720,1.8628990268393975,7.101166604651163,0.0139199999999999,0.8082229993450757,0.0482,201.66
721,1.8843116593318043,6.992122232558139,0.014316,0.8074463807741443,0.048408,200.73
722,1.9057242918242112,6.883077860465116,0.014712,0.8066676181634879,0.048616,199.81
723,1.927136924316618,6.774033488372093,0.015108,0.8058866931943321,0.048824,198.89
724,1.9485495568090252,6.66498911627907,0.015504,0.8051035875479032,0.049032,197.98
725,1.9710328209260521,6.555837627906976,0.0159,0.8043182829054268,0.04924,197.07
726,1.9935160850430793,6.446686139534884,0.016304,0.8035307609481297,0.049504,196.17
727,2.0170699807847265,6.310434232558139,0.016708,0.802741003357237,0.049768,195.27
728,2.0406238765263747,6.174182325581396,0.017112,0.8019489918139754,0.050032,194.38
729,2.064177772268022,6.038680232558138,0.017516,0.8011547079995706,0.050296,193.49
730,2.0877316680096696,5.903178139534884,0.01792,0.8003581335952488,0.05056,192.61
731,2.1112855637513173,5.903178139534884,0.018324,0.7995592502822358,0.0501319999999999,191.73
732,2.134839459492965,5.903178139534884,0.018728,0.7987580397417579,0.049704,190.86
733,2.1583933552346126,5.903178139534884,0.019132,0.7979544836550408,0.049276,190.0
734,2.18194725097626,5.903178139534884,0.019536,0.7971485637033107,0.048848,189.14
735,2.2119249364656297,5.901999860465116,0.01994,0.7963402615677935,0.04842,188.28
736,2.241902621954999,5.900821581395348,0.020344,0.7955295589297152,0.048288,187.43
737,2.2783040971920907,5.897393860465115,0.020748,0.7947164374703021,0.048156,186.58
738,2.3147055724291823,5.893966139534884,0.021152,0.7939008788707801,0.048024,185.74
739,2.351107047666274,5.935205906976744,0.021556,0.793082864812375,0.047892,184.91
740,2.3875085229033655,5.976445674418605,0.02196,0.7922623769763132,0.04776,184.08
741,2.4239099981404575,6.09898669767442,0.022364,0.7914393970438202,0.04748,183.25
742,2.4603114733775495,6.221527720930233,0.022768,0.7906139066961225,0.0472,182.43
743,2.4967129486146407,6.344068744186046,0.023172,0.7897858876144456,0.0469199999999999,181.61
744,2.5331144238517322,6.466609767441861,0.023576,0.7889553214800161,0.04664,180.8
745,2.5716571623380644,6.623642232558139,0.02398,0.7881221899740597,0.04636,180.0
746,2.6101999008243975,6.780674697674418,0.024384,0.7872864747778027,0.0464199999999999,179.19
747,2.65088390255997,6.960630046511627,0.024788,0.7864481575724706,0.04648,178.4
748,2.6915679042955434,7.140585395348837,0.025192,0.7856072200392896,0.04654,177.6
749,2.7322519060311166,7.333394697674418,0.025596,0.784763643859486,0.0466,176.81
750,2.7729359077666893,7.526204,0.026,0.7839174107142858,0.04666,176.03
751,2.8136199095022625,7.820988,0.02592,0.7830685464453598,0.046136,175.25
752,2.854303911237836,8.115772,0.02584,0.7822172535361614,0.045612,174.48
753,2.8949879129734084,8.186575860465116,0.02576,0.7813637786305879,0.045088,173.71
754,2.9356719147089816,8.257379720930233,0.02568,0.7805083683725375,0.044564,172.94
755,2.9720733899460736,8.307510139534884,0.0256,0.7796512694059081,0.04404,172.18
756,3.008474865183165,8.357640558139535,0.02552,0.7787927283745978,0.044592,171.42
757,3.0405938139217756,8.357640558139535,0.02544,0.777932991922504,0.045144,170.67
758,3.0727127626603856,8.357640558139535,0.02536,0.7770723066935252,0.045696,169.92
759,3.104831711398996,8.325612790697674,0.02528,0.7762109193315592,0.046248,169.18
760,3.136950660137606,8.293585023255813,0.0252,0.7753490764805039,0.0468,168.44
761,3.1690696088762165,8.186254511627906,0.02512,0.774487024784257,0.046482,167.7
762,3.201188557614827,8.078924,0.02504,0.7736250108867168,0.046164,166.97
763,3.233307506353437,7.948027906976744,0.02496,0.772763281431781,0.045846,166.24
764,3.2654264550920473,7.8171318139534876,0.02488,0.7719020830633477,0.045528,165.52
765,3.2996866670798983,7.685807255813953,0.0248,0.7710416624253146,0.04521,164.8
766,3.3339468790677493,7.554482697674419,0.02472,0.77018226616158,0.04457,164.08
767,3.3703483543048405,7.422729674418605,0.02464,0.7693241409160415,0.04393,163.37
768,3.4067498295419325,7.290976651162791,0.02456,0.7684675333325971,0.0432899999999999,162.66
769,3.4431513047790245,7.158580930232557,0.02448,0.7676126900551449,0.04265,161.96
770,3.479552780016116,7.026185209302326,0.0244,0.7667598577275827,0.04201,161.26
771,3.5159542552532073,6.893789488372094,0.02432,0.7659092829938084,0.041546,160.57
772,3.5523557304902997,6.76139376744186,0.02424,0.7650612124977201,0.041082,159.87
773,3.5887572057273918,6.6289980465116285,0.02416,0.7642158928832153,0.040618,159.19
774,3.625158680964483,6.496602325581395,0.02408,0.7633735707941925,0.040154,158.5
775,3.657277629703093,6.364206604651162,0.024,0.7625344928745496,0.03969,157.82
776,3.6893965784417038,6.2318108837209305,0.02384,0.7616989057681841,0.039858,157.15
777,3.7172330006818326,6.101236139534882,0.02368,0.7608670561189941,0.040026,156.47
778,3.745069422921961,5.970661395348837,0.02352,0.7600391905708778,0.040194,155.8
779,3.77290584516209,5.865258976744185,0.02336,0.7592155557677328,0.040362,155.14
780,3.800742267402219,5.759856558139535,0.0232,0.7583963983534572,0.04053,154.48
781,3.8285786896423484,5.654454139534883,0.02304,0.757581964971949,0.040358,153.82
782,3.8564151118824768,5.549051720930232,0.02288,0.7567725022671059,0.040186,153.17
783,3.8842515341226056,5.44364930232558,0.02272,0.755968256882826,0.040014,152.52
784,3.9120879563627344,5.33824688372093,0.02256,0.7551694754630073,0.039842,151.87
785,3.9367124837290026,5.232844465116278,0.0224,0.7543764046515475,0.03967,151.23
786,3.961337011095271,5.127442046511628,0.02224,0.7535892910923448,0.039448,150.59
787,3.9827496435876775,5.032215674418604,0.02208,0.752808381429297,0.039226,149.95
788,4.004162276080084,4.93698930232558,0.02192,0.7520339223063021,0.039004,149.32
789,4.025574908572492,4.853974186046511,0.02176,0.7512661603672579,0.038782,148.69
790,4.046987541064898,4.770959069767441,0.0216,0.7505053422560626,0.03856,148.06
791,4.068400173557305,4.687943953488372,0.02144,0.7497517146166137,0.038992,147.44
792,4.089812806049712,4.604928837209302,0.02128,0.7490055240928094,0.039424,146.82
793,4.111225438542118,4.5219137209302325,0.02112,0.7482670173285477,0.039856,146.21
794,4.132638071034526,4.438898604651162,0.02096,0.7475364409677265,0.040288,145.59
795,4.171180809520858,4.369701488372093,0.0208,0.7468140416542437,0.04072,144.98
796,4.20972354800719,4.300504372093023,0.02064,0.7461000660319973,0.040602,144.38
797,4.265396392487448,4.245339488372093,0.02048,0.745394760744885,0.040484,143.78
798,4.321069236967706,4.190174604651163,0.02032,0.744698372436805,0.040366,143.18
799,4.344623132709354,4.134902604651162,0.02016,0.7440111477516552,0.040248,142.58
800,4.368177028451002,4.079630604651163,0.02,0.7433333333333335,0.04013,141.99
801,4.400295977189612,4.031749627906977,0.019986,0.7426651235803803,0.039218,141.4
802,4.432414925928222,3.9838686511627905,0.019972,0.7420065039099066,0.038306,140.81
803,4.453827558420628,3.965766,0.019957,0.7413574074936666,0.037394,140.23
804,4.475240190913036,3.9476633488372093,0.019943,0.7407177675034134,0.036482,139.65
805,4.496652823405443,3.929453581395349,0.019929,0.740087517110901,0.03557,139.07
806,4.518065455897849,3.9112438139534884,0.019915,0.739466589487883,0.03625,138.5
807,4.550184404636459,3.8931411627906978,0.019901,0.7388549178061128,0.03693,137.93
808,4.58230335337507,3.8750385116279062,0.019886,0.7382524352373445,0.03761,137.36
809,4.603715985867477,3.8577927906976743,0.019872,0.7376590749533317,0.03829,136.8
810,4.625128618359883,3.840547069767442,0.019858,0.7370747701258278,0.03897,136.23
811,4.64654125085229,3.8265148372093023,0.020263,0.7364994539265864,0.039198,135.68
812,4.667953883344697,3.8124826046511626,0.020668,0.7359330595273615,0.039426,135.12
813,4.689366515837104,3.7984503720930234,0.021073,0.7353755200999069,0.039654,134.57
814,4.710779148329511,3.7844181395348837,0.021478,0.7348267688159761,0.039882,134.02
815,4.7300505175726775,3.7702787906976747,0.021882,0.7342867388473225,0.04011,133.47
816,4.749321886815844,3.7561394418604652,0.022287,0.7337553633657,0.0396899999999999,132.93
817,4.787864625302176,3.7421072093023255,0.022692,0.7332325755428623,0.03927,132.39
818,4.826407363788507,3.728074976744186,0.023097,0.7327183085505627,0.03885,131.85
819,4.8649501022748405,3.72186223255814,0.023502,0.7322124955605555,0.03843,131.31
820,4.903492840761173,3.715649488372093,0.023907,0.7317150697445941,0.03801,130.78
821,4.942035579247506,3.7152210232558143,0.024726,0.731225964274432,0.037714,130.25
822,4.980578317733837,3.7147925581395347,0.025544,0.730745112321823,0.037418,129.72
823,5.019121056220169,3.714471209302325,0.026363,0.7302724470585208,0.037122,129.2
824,5.057663794706501,3.7141498604651164,0.027181,0.7298079016562791,0.036826,128.68
825,5.088712111820492,3.7137213953488377,0.028,0.7293514092868514,0.03653,128.16
826,5.119760428934482,3.713292930232558,0.028214,0.7289029031219916,0.03686,127.64
827,5.143314324676129,3.7129715813953483,0.028428,0.7284623163334533,0.03719,127.13
828,5.166868220417777,3.71265023255814,0.028641,0.7280295820929901,0.03752,126.62
829,5.190422116159425,3.7122217674418603,0.028855,0.7276046335723555,0.03785,126.11
830,5.213976011901072,3.711793302325581,0.029069,0.7271874039433035,0.03818,125.61
831,5.23752990764272,3.7114719534883718,0.029633,0.7267778263775878,0.037442,125.1
832,5.261083803384367,3.7111506046511624,0.030197,0.7263758340469618,0.036704,124.6
833,5.284637699126015,3.710722139534883,0.03076,0.7259813601231794,0.035966,124.11
834,5.308191594867663,3.7102936744186046,0.031324,0.725594337777994,0.0352279999999999,123.61
835,5.333886753858551,3.7099723255813952,0.031888,0.7252147001831594,0.03449,123.12
836,5.35958191284944,3.7096509767441854,0.0324519999999999,0.7248423805104295,0.0347839999999999,122.63
837,5.387418335089568,3.7092225116279063,0.033016,0.7244773119315576,0.035078,122.14
838,5.415254757329698,3.7087940465116276,0.033579,0.7241194276182976,0.035372,121.66
839,5.443091179569826,3.7084726976744187,0.034143,0.7237686607424031,0.035666,121.18
840,5.470927601809954,3.708151348837209,0.034707,0.723424944475628,0.03596,120.7
841,5.498764024050084,3.7077228837209297,0.035536,0.7230882119897254,0.036208,120.22
842,5.526600446290213,3.707294418604651,0.036366,0.7227583964564497,0.036456,119.74
843,5.554436868530342,3.7066517209302323,0.037195,0.7224354310475537,0.036704,119.27
844,5.58227329077047,3.706009023255814,0.038024,0.7221192489347921,0.036952,118.8
845,5.601544660013638,3.705473441860465,0.038853,0.7218097832899177,0.0372,118.33
846,5.620816029256804,3.704937860465116,0.039683,0.7215069672846847,0.037104,117.87
847,5.631522345503006,3.7042951627906975,0.040512,0.7212107340908466,0.037008,117.41
848,5.64222866174921,3.7036524651162788,0.041341,0.7209210168801569,0.0369119999999999,116.95
849,5.652934977995413,3.7031168837209307,0.042171,0.7206377488243696,0.036816,116.49
850,5.663641294241617,3.7025813023255814,0.043,0.7203608630952383,0.03672,116.03
851,5.674347610487819,3.701938604651163,0.043376,0.720090294114072,0.036536,115.58
852,5.685053926734024,3.7012959069767444,0.043752,0.7198259813004025,0.036352,115.13
853,5.695760242980227,3.700760325581395,0.044128,0.7195678653233175,0.036168,114.68
854,5.70646655922643,3.7002247441860465,0.044504,0.7193158868519042,0.0359839999999999,114.23
855,5.724667296844976,3.699582046511628,0.04488,0.71906998655525,0.0358,113.79
856,5.7428680344635215,3.698939348837209,0.045255,0.7188301051024423,0.035412,113.35
857,5.76856319345441,3.703759581395348,0.045631,0.7185961831625685,0.035024,112.91
858,5.794258352445299,3.708579813953489,0.046007,0.7183681614047157,0.034636,112.47
859,5.8199535114361876,3.713614279069768,0.046383,0.7181459804979716,0.034248,112.03
860,5.8456486704270745,3.7186487441860465,0.046759,0.7179295811114237,0.03386,111.6
861,5.871343829417963,3.723683209302325,0.047283,0.7177189039141592,0.034384,111.17
862,5.897038988408851,3.7287176744186046,0.047807,0.7175138895752652,0.034908,110.74
863,5.922734147399741,3.733645023255814,0.048331,0.7173144787638291,0.035432,110.31
864,5.948429306390628,3.738572372093023,0.048855,0.7171206121489391,0.035956,109.89
865,5.967700675633795,3.743606837209302,0.049379,0.7169322303996816,0.03648,109.47
866,5.9869720448769606,3.748641302325581,0.049903,0.7167492741851444,0.03684,109.05
867,5.999819624372405,3.75367576744186,0.050427,0.716571684174415,0.0372,108.63
868,6.012667203867849,3.758710232558139,0.050951,0.7163994010365805,0.03756,108.21
869,6.025514783363292,3.7695289767441857,0.051475,0.7162323654407284,0.03792,107.8
870,6.038362362858737,3.7803477209302327,0.051999,0.7160705180559462,0.03828,107.38
871,6.051209942354181,3.791380697674419,0.052799,0.7159137995513213,0.038242,106.97
872,6.064057521849624,3.802413674418605,0.053599,0.7157621505959407,0.038204,106.57
873,6.076905101345068,3.8134466511627907,0.0544,0.7156155118588919,0.038166,106.16
874,6.089752680840513,3.824479627906977,0.0552,0.7154738240092627,0.0381279999999999,105.76
875,6.103670891960577,3.8355126046511634,0.056,0.71533702771614,0.03809,105.36
876,6.117589103080642,3.8465455813953486,0.055996,0.7152050636486115,0.0383,104.96
877,6.132577945825326,3.8575785581395348,0.055991,0.7150778724757645,0.03851,104.56
878,6.147566788570012,3.868611534883721,0.055987,0.7149553948666861,0.03872,104.16
879,6.162555631314697,3.8796445116279075,0.055982,0.714837571490464,0.03893,103.77
880,6.177544474059381,3.890677488372093,0.055978,0.7147243430161856,0.03914,103.37
881,6.192533316804067,3.8997823720930236,0.056423,0.7146156501129379,0.039994,102.98
882,6.207522159548751,3.908887255813953,0.056869,0.7145114334498088,0.040848,102.6
883,6.2225110022934365,3.917885023255814,0.057314,0.7144116336958853,0.0417019999999999,102.21
884,6.237499845038122,3.9268827906976744,0.05776,0.714316191520255,0.042556,101.83
885,6.250347424533564,3.9359876744186053,0.0582049999999999,0.7142250475920052,0.04341,101.44
886,6.263195004029009,3.945092558139535,0.05865,0.7141381425802232,0.043708,101.06
887,6.273901320275212,3.954090325581395,0.059096,0.7140554171539965,0.044006,100.68
888,6.284607636521415,3.9630880930232557,0.059541,0.7139768119824121,0.044304,100.31
889,6.29531395276762,3.972835674418604,0.059987,0.7139022677345581,0.0446019999999999,99.931
890,6.306020269013822,3.9825832558139536,0.060432,0.7138317250795213,0.0449,99.557
891,6.316726585260026,3.9923308372093023,0.061189,0.7137651246863893,0.045666,99.186
892,6.327432901506229,4.002078418604651,0.061946,0.7137024072242495,0.046432,98.816
893,6.338139217752433,4.011825999999999,0.062702,0.7136435133621891,0.047198,98.448
894,6.348845533998636,4.021573581395349,0.063459,0.7135883837692957,0.047964,98.082
895,6.35955185024484,4.0313211627906975,0.064216,0.7135369591146565,0.04873,97.717
896,6.370258166491043,4.041068744186046,0.064973,0.7134891800673592,0.049738,97.355
897,6.380964482737247,4.050816325581395,0.06573,0.7134449872964908,0.050746,96.994
898,6.39167079898345,4.060563906976744,0.066486,0.7134043214711386,0.0517539999999999,96.634
899,6.402377115229654,4.070418604651163,0.067243,0.7133671232603905,0.052762,96.277
900,6.413083431475857,4.0802733023255815,0.068,0.7133333333333333,0.05377,95.921
901,6.4237897477220605,4.088842604651163,0.068491,0.7133028653799993,0.053824,95.567
902,6.434496063968265,4.097411906976744,0.068983,0.7132755251741977,0.0538779999999999,95.215
903,6.445202380214467,4.10383888372093,0.069474,0.7132510915106826,0.053932,94.864
904,6.455908696460671,4.110265860465116,0.069965,0.7132293431842079,0.053986,94.515
905,6.464473749457633,4.116585720930233,0.070457,0.7132100589895277,0.05404,94.168
906,6.473038802454597,4.122905581395348,0.070948,0.7131930177213958,0.054418,93.822
907,6.479462592202319,4.129225441860465,0.071439,0.713177998174566,0.054796,93.478
908,6.485886381950039,4.135545302325581,0.07193,0.7131647791437924,0.055174,93.136
909,6.4923101716977625,4.141972279069767,0.072422,0.7131531394238291,0.055552,92.795
910,6.498733961445485,4.148399255813953,0.072913,0.71314285780943,0.05593,92.456
911,6.505157751193207,4.154719116279069,0.076549,0.713133713095349,0.055968,92.118
912,6.511581540940929,4.1610389767441855,0.080184,0.7131254840763398,0.0560059999999999,91.782
913,6.51800533068865,4.165002279069767,0.08382,0.7131179495471569,0.056044,91.448
914,6.5244291204363725,4.168965581395349,0.0874559999999999,0.7131108883025538,0.056082,91.115
915,6.529782278559474,4.168001534883721,0.091092,0.7131040791372847,0.05612,90.784
916,6.535135436682576,4.167037488372093,0.094727,0.7130973008461033,0.055984,90.455
917,6.539417963181057,4.166180558139534,0.098363,0.7130903322237637,0.055848,90.126
918,6.54370048967954,4.165323627906977,0.102,0.7130829520650198,0.055712,89.8
919,6.54798301617802,4.164359581395348,0.10563,0.7130749391646257,0.055576,89.475
920,6.552265542676501,4.163395534883721,0.10927,0.7130660723173353,0.05544,89.152
921,6.5565480691749825,4.162538604651163,0.11622,0.7130561303179026,0.0548179999999999,88.83
922,6.5608305956734645,4.161681674418604,0.12316,0.7130448919610811,0.054196,88.509
923,6.5651131221719465,4.160610511627906,0.13011,0.7130321360416255,0.053574,88.19
924,6.569395648670427,4.1595393488372085,0.13705,0.7130176413542891,0.0529519999999999,87.87299999999998
925,6.568325017045807,4.148077906976744,0.144,0.7130011866938264,0.05233,87.557
926,6.567254385421186,4.136616465116279,0.14979,0.7129825508549908,0.052718,87.242
927,6.5608305956734645,4.125155023255814,0.15558,0.7129615126325367,0.0531059999999999,86.929
928,6.554406805925742,4.113693581395348,0.16138,0.7129378508212177,0.053494,86.618
929,6.54798301617802,4.102339255813953,0.16717,0.7129113442157881,0.053882,86.30799999999998
930,6.541559226430299,4.090984930232558,0.17296,0.7128817716110016,0.05427,85.999
931,6.535135436682576,4.060028325581395,0.1824,0.7128489118016123,0.0534759999999999,85.69200000000002
932,6.528711646934854,4.029071720930232,0.19184,0.7128125435823742,0.052682,85.38600000000002
933,6.522287857187133,3.9896529302325576,0.20128,0.712772445748041,0.051888,85.08200000000002
934,6.51586406743941,3.9502341395348832,0.21072,0.7127283970933669,0.051094,84.779
935,6.511581540940929,3.910922465116279,0.22016,0.7126801764131055,0.0503,84.477
936,6.507299014442447,3.871610790697674,0.22961,0.7126275625020112,0.050128,84.177
937,6.505157751193205,3.8321919999999996,0.23905,0.7125703341548376,0.049956,83.87799999999999
938,6.503016487943965,3.7927732093023256,0.24849,0.7125082701663391,0.049784,83.581
939,6.500875224694726,3.753354418604651,0.25793,0.7124411493312692,0.049612,83.285
940,6.498733961445485,3.713935627906977,0.26737,0.712368750444382,0.04944,82.99
941,6.496592698196244,3.6745168372093024,0.27963,0.7122908523004314,0.049376,82.697
942,6.4944514349470035,3.6350980465116276,0.2919,0.7122072336941714,0.049312,82.405
943,6.492310171697763,3.586360139534883,0.30416,0.712117673420356,0.049248,82.11399999999998
944,6.490168908448522,3.5376222325581392,0.31642,0.7120219502737393,0.049184,81.825
945,6.484815750325421,3.485563720930232,0.32869,0.7119198430490749,0.04912,81.53699999999998
946,6.479462592202319,3.4335052093023255,0.34095,0.711811130541117,0.049218,81.25
947,6.470897539205357,3.3814466976744186,0.35321,0.7116955915446194,0.049316,80.965
948,6.462332486208393,3.3293881860465113,0.36547,0.7115730048543362,0.049414,80.681
949,6.45376743321143,3.2774367906976742,0.37774,0.7114431492650213,0.049512,80.398
950,6.445202380214467,3.225485395348837,0.39,0.7113058035714285,0.04961,80.117
951,6.436637327217506,3.175033627906976,0.393,0.7111607465683121,0.050074,79.836
952,6.428072274220542,3.124581860465116,0.396,0.7110077570504257,0.050538,79.558
953,6.4195072212235775,3.08580576744186,0.399,0.7108466138125236,0.051002,79.28
954,6.410942168226616,3.0470296744186043,0.402,0.7106770956493592,0.051466,79.003
955,6.401306483605033,3.0083606976744184,0.405,0.7104989813556871,0.05193,78.72800000000002
956,6.39167079898345,2.9696917209302325,0.408,0.7103120497262608,0.052862,78.454
957,6.380964482737247,2.9310227441860466,0.411,0.7101160795558344,0.053794,78.182
958,6.370258166491043,2.8923537674418602,0.414,0.709910849639162,0.054726,77.91
959,6.35955185024484,2.8535776744186045,0.417,0.7096961387709971,0.0556579999999999,77.64
960,6.348845533998636,2.8148015813953484,0.42,0.7094717257460944,0.05659,77.37100000000002
961,6.338139217752433,2.776132604651162,0.423,0.7092373893592071,0.0575319999999999,77.10300000000002
962,6.327432901506229,2.7374636279069766,0.426,0.7089929084050896,0.058474,76.837
963,6.316726585260026,2.6952598139534882,0.429,0.7087380616784955,0.059416,76.571
964,6.306020269013822,2.6530560000000003,0.4320000000000001,0.7084726279741792,0.060358,76.307
965,6.293172689518378,2.5940349302325583,0.435,0.7081963860868944,0.0613,76.044
966,6.280325110022935,2.5350138604651162,0.438,0.7079091148113951,0.062214,75.782
967,6.26533626727825,2.4760999069767444,0.441,0.7076105929424353,0.063128,75.52199999999998
968,6.250347424533564,2.417185953488372,0.444,0.7073005992747686,0.064042,75.262
969,6.23535858178888,2.358272,0.447,0.7069789126031495,0.064956,75.00399999999998
970,6.2203697390441945,2.2993580465116277,0.45,0.7066453117223316,0.06587,74.747
971,6.205380896299511,2.261760232558139,0.45,0.706299575427069,0.06614,74.491
972,6.1903920535548265,2.224162418604651,0.45,0.7059414825121156,0.06641,74.236
973,6.17540321081014,2.1893496279069766,0.45,0.7055708117722252,0.0666799999999999,73.982
974,6.160414368065456,2.154536837209302,0.45,0.705187342002152,0.06695,73.729
975,6.14221363044691,2.119745469767442,0.45,0.7047908519966498,0.06722,73.47800000000002
976,6.124012892828365,2.0849541023255815,0.446,0.7043811205504728,0.067264,73.22800000000002
977,6.102600260335958,2.0465422046511623,0.442,0.7039579264583745,0.067308,72.97800000000002
978,6.081187627843551,2.008130306976744,0.438,0.7035210485151092,0.067352,72.73
979,6.059774995351144,1.967190465116279,0.434,0.7030702655154308,0.067396,72.483
980,6.038362362858737,1.926250623255814,0.43,0.7026053562540931,0.06744,72.237
981,6.01694973036633,1.8853214930232556,0.428,0.7021260995258505,0.068738,71.992
