wl [nm],total cv [%],detector cv [%],phy + sys cv [%]
754.612,0.00922754762174158,0.005047666809472771,0.007724551436300728
754.777,0.00912865940984489,0.005177116700688489,0.007518635866192883
754.942,0.009321085401544813,0.005339981130112251,0.007639845194304458
755.106,0.009276485293502234,0.005289868851882797,0.007620398082150525
755.271,0.009181009307147959,0.0051587838422690975,0.007594595523573374
755.436,0.009121853512227744,0.005237527903197604,0.007468367489737511
755.6,0.009045804606825041,0.005096530606466059,0.007473416672594392
755.765,0.008966507946509567,0.004967569044597456,0.0074646850263072944
755.93,0.009068867243640722,0.0050311465572393296,0.007545324207902435
756.094,0.009145962021417696,0.0051318528969182195,0.007570515645688011
756.259,0.009096177656892784,0.005128463106064187,0.007512610340986278
756.423,0.009123348059160579,0.005194757024547525,0.007499998617633423
756.588,0.009364147035113686,0.005414136992753908,0.007640312187268405
756.752,0.009258588367102373,0.005348789236881657,0.0075572423707899105
756.916,0.009187845645312333,0.005254440512186728,0.007537065908294532
757.081,0.009125427584973436,0.005207030560232236,0.0074940150355735004
757.245,0.009078649484298556,0.005248949082462811,0.007407456377763371
757.409,0.009142460505333943,0.005387400093609428,0.007386508263243743
757.573,0.009011360961053996,0.00532393591297376,0.007270511176317402
757.738,0.009123545514245313,0.005405161298790812,0.007350055379693393
757.902,0.009285860918801526,0.0054643566427294,0.007507863842957236
758.066,0.009135497389129929,0.005356207382164428,0.00740056450725531
758.23,0.009159203402063137,0.00533311404313688,0.007446401920609788
758.394,0.009095943072751673,0.005493138305803877,0.007249938753951598
758.558,0.009045501915039462,0.0054190279082274775,0.0072425990793936875
758.722,0.008920758673807934,0.005275691393725993,0.007193539854236229
758.886,0.00883050656068259,0.005247246292509818,0.0071024117357416155
759.05,0.00896814606897971,0.005418911694608196,0.0071458407455382575
759.214,0.009070880793599913,0.005401931058935911,0.007286975998739349
759.378,0.00887359318901747,0.005398671665560442,0.007042371783117678
759.541,0.008979995543807661,0.005593728033076371,0.007024993000621498
759.705,0.009017936832276833,0.005510245829747763,0.007138653627028174
759.869,0.009021984221177752,0.00558098820799147,0.007088636674949597
760.033,0.00892885018612594,0.00552584468171255,0.007013515965610283
760.196,0.008968351409934119,0.005466928363073759,0.007109431853888676
760.36,0.008846564275412392,0.005256840491046081,0.007115288295684243
760.524,0.009030952898032409,0.00543762596852716,0.007210432308320982
760.687,0.008927552881114523,0.005384378926813742,0.007121071830671301
760.851,0.008823288494870362,0.005351067001671342,0.007015447370434459
761.014,0.008711405168749601,0.005244016468980512,0.006956210986390394
761.178,0.008791804074609314,0.005079211958192046,0.00717617062018984
761.341,0.008697834898812989,0.005056007485681187,0.007077366758318024
761.504,0.008605414995759163,0.005078070043606496,0.006947400368588454
761.668,0.008442969021419784,0.005040732611407344,0.006773089445515144
761.831,0.008464997733332588,0.0051016554465388685,0.006754946212230423
761.994,0.008631792329445541,0.005198964596696849,0.00689047211306799
762.158,0.00848393978487132,0.004972347363392257,0.006874081463809438
762.321,0.008697424594988096,0.005151333501825243,0.007007778373955381
762.484,0.008589531286145159,0.005137077291507499,0.006884074710282021
762.647,0.008493600230527,0.005199228803835731,0.00671634310628732
762.81,0.008435537791768177,0.005233661212220849,0.0066156698944282374
762.973,0.008353689386794406,0.00524298711151871,0.006503476956174304
763.136,0.008449617594495534,0.005278397508201518,0.006598072236541558
763.299,0.008276294509710066,0.005176570554571822,0.006457566732523713
763.462,0.008315011631575286,0.005210616988048519,0.006479883412307082
763.625,0.008326912994136262,0.005170999738449755,0.006526732851654638
763.788,0.008441470752449153,0.0053175872820192755,0.00655604255344345
763.951,0.008485481214734886,0.005428734685866514,0.006521673953525156
764.114,0.008441747638688388,0.005352145918017068,0.006528218537055438
764.276,0.008506731132601773,0.005277043115047266,0.006672127885787898
764.439,0.008569534078897965,0.005333583131361701,0.006707444022147892
764.602,0.00866944530782601,0.0053559375778271445,0.006817126565335687
764.765,0.008609897362232088,0.0053219389453006355,0.006768108927216185
764.927,0.008603455339567396,0.005378729466587449,0.006714812961296439
765.09,0.008739284650689879,0.00550550151033254,0.006787086954320671
765.252,0.008529724146350242,0.005284773246505936,0.006695324170333016
765.415,0.008747151388731628,0.005370774246728346,0.006904161166142433
765.577,0.008617178569958342,0.005268724304018798,0.006818820331610954
765.74,0.008590038364091192,0.005128609700632298,0.006891017460080824
765.902,0.008775174805899458,0.005324150276105041,0.006975465340143494
766.065,0.008739569183812594,0.005215418806697968,0.00701280801030428
766.227,0.008814334075138154,0.00537119955880194,0.006988755288867068
766.389,0.008864384483469196,0.00532491849991412,0.007086787370878416
766.552,0.008865809450773518,0.005299044677521747,0.007107932380309584
766.714,0.008777233197849522,0.005279659250322352,0.007011777293234387
766.876,0.00881652016079583,0.005351697202408736,0.00700645165539946
767.038,0.008859208746439712,0.005351966414647908,0.007059889171189214
767.201,0.008938924611251306,0.0053346670128151955,0.0071725658636234
767.363,0.009017565110026568,0.005312614689209122,0.007286467297502125
767.525,0.008997574634406938,0.0053823413419352584,0.007210183838198421
767.687,0.008974696790969652,0.005244738273525656,0.0072827126080915825
767.849,0.009191599177707644,0.005380580540194032,0.007452170723629533
768.011,0.009156557340925499,0.005394829676695573,0.007398537362012937
768.173,0.009211823656619711,0.005462556685292424,0.007417423376120956
768.335,0.00912094894096773,0.00546554380473647,0.007302023041749946
768.496,0.009128886849353736,0.005497651620721138,0.00728782558555608
768.658,0.009053935481379801,0.005397243466183339,0.007269354212564507
768.82,0.008979450686503894,0.0052699708620584235,0.007270346741690554
768.982,0.00891805214877333,0.005267133604529145,0.007196454524297394
769.144,0.00893199823731526,0.005266745879952338,0.007214012777047734
769.305,0.008921468756037545,0.005442760081032549,0.007068873139707109
769.467,0.008989327681457614,0.005514084943221593,0.007099498531837094
769.629,0.008991440467790107,0.005495851752334908,0.0071162922369848525
769.79,0.008915828440969362,0.0053822933239010854,0.0071079473383170175
769.952,0.008817693977677428,0.00522860737980444,0.007100238865828623
770.113,0.008617490585798887,0.005300249037333665,0.006794740917693331
770.275,0.008497368131075812,0.0053319584192339994,0.00661630444965938
770.436,0.008545298662405007,0.005377156241504589,0.006641409487763049
770.598,0.008490537926663662,0.005325574364383771,0.006612676611897217
770.759,0.008545683927140925,0.005446177492893924,0.006585428194012168
770.92,0.008418842475837659,0.005253145983381783,0.006578857492775489
771.082,0.008507712936563099,0.005254036652091271,0.0066915079219444
771.243,0.008464285247148933,0.005172671563847919,0.006699820418314374
771.404,0.008443325528924692,0.005162886160817531,0.006680894586642588
771.565,0.008449502107907026,0.0050798989996156015,0.0067519413523245055
771.726,0.008313778557618383,0.005163913193259685,0.006515590106628391
771.888,0.008140095958685967,0.005106078236163734,0.006339489511213869
772.049,0.008171582537232176,0.0050726745768965315,0.006406460317500251
772.21,0.00822565240516587,0.005013338755186936,0.006521333607196594
772.371,0.00822677956990485,0.005062229287987275,0.00648488525169472
772.532,0.008336861668652062,0.00513164927299801,0.006570345365441535
772.693,0.008473864792791375,0.0052154670686119665,0.006678719022592081
772.854,0.0085012656689293,0.0052087701756509735,0.006718648021065314
773.014,0.008551520055079748,0.0052252967673277785,0.006769399452372789
773.175,0.008469251463014648,0.005206624416795085,0.006679766652077676
773.336,0.00820990229563175,0.0050524952706434735,0.006471073113784513
773.497,0.008335763120736145,0.005081583398359848,0.006607757332903379
773.658,0.008426598308114036,0.005105244859458912,0.006704031173203083
773.818,0.008424053652214889,0.004945739252357939,0.006819409298691562
773.979,0.008316847224172913,0.004861451382279383,0.006748054401675091
774.14,0.008473403953334374,0.004915172594451963,0.0069021484280715785
774.3,0.008465437236601906,0.004914620267391171,0.006892759623996331
774.461,0.008364080872399813,0.004869968297072469,0.006800092471838417
774.621,0.008368734276719761,0.005037318859999442,0.0066828984802283315
774.782,0.00832881499232915,0.005053018955876917,0.006620888052821566
774.942,0.008283389826114198,0.0050259538961433875,0.006584400841778492
775.103,0.008456758764164107,0.0052762946629287995,0.006608894266457553
775.263,0.008368700523394048,0.005341479285783483,0.006442340218414562
775.423,0.008139065756507967,0.005234020825907451,0.006232930080044833
775.584,0.008239278704669922,0.0053074428676251,0.006302123751571586
775.744,0.008323643074613338,0.005354863633695247,0.006372477500790939
775.904,0.008486648786766355,0.005497536644714804,0.006465315032536368
776.065,0.008545407511331753,0.0054714826078495205,0.00656405877538626
776.225,0.008502871082412756,0.005450786772574629,0.0065259283020928545
776.385,0.00850187992538577,0.005555402492948534,0.00643579563123463
776.545,0.008612805506252161,0.005593811872661382,0.006549021867561605
776.705,0.008685792779202457,0.005511345364140184,0.006713275540331713
776.865,0.00869824636943281,0.005485718564024668,0.006750287530147603
777.025,0.008888305821527508,0.005647699558137431,0.0068633424858456585
777.185,0.009009751798601574,0.005672106187445179,0.007000202773545236
777.345,0.009108527142452043,0.00577497072556517,0.007043790160393116
777.505,0.009189683770079888,0.005914073834023254,0.007033776971143683
777.665,0.009205271307440076,0.005954521776792186,0.007020020673280612
777.825,0.009299921701815306,0.0059684546783088195,0.007132046859974272
777.984,0.009262469717718491,0.005920275683857699,0.00712345991065966
778.144,0.009326747799139357,0.005967339026565555,0.007167920859689962
778.304,0.009285926765578283,0.0059552782372573184,0.007124822595162108
778.463,0.00929153862815091,0.006049986723843463,0.007051974951723689
778.623,0.009253579777235118,0.006066756294399161,0.006987360500076039
778.783,0.009131169473923307,0.005880333452779098,0.006985694986587655
778.942,0.009192158749964447,0.005850161507373337,0.007090232212148997
779.102,0.009111258155511911,0.005838583435494102,0.006994710047111046
779.261,0.009047217006149712,0.005793507544493989,0.0069489140078328624
779.421,0.00898293247850287,0.005780821977999546,0.006875694377444297
779.58,0.00898408450447145,0.0057614089134141585,0.006893470948362365
779.74,0.00894774079713989,0.005772605493220215,0.006836599388032429
779.899,0.008986577589529055,0.005824588801849125,0.006843445189522571
780.058,0.008808204200438326,0.00570789809241989,0.006708528944796224
780.218,0.00859391880551286,0.00560733930945151,0.00651254069503043
780.377,0.008590049515017819,0.005643565037705559,0.006476042335844116
780.536,0.008545636797774774,0.005598923515572455,0.006456002148872944
780.695,0.008439627466099229,0.005522926277096011,0.006381582648865318
780.855,0.008554117230800256,0.00558694409708505,0.00647757495165593
781.014,0.008515526069277713,0.0055934411553450036,0.0064208722365610964
781.173,0.008537354877411262,0.005506661697391405,0.006524040561901824
781.332,0.0085604633362849,0.005489717606442883,0.00656844982727196
781.491,0.00831040790378301,0.0052799452241699815,0.006417558566699937
781.65,0.00857650856623914,0.005321002274249162,0.006726323957720786
781.809,0.008498153171489305,0.005191275359916924,0.006728244010409637
781.968,0.008485621341701456,0.005252604710287855,0.00666452648822113
782.127,0.008492186034226658,0.005192790172050769,0.006719535242036257
782.285,0.00858053574838457,0.005231466599826534,0.00680127568506122
782.444,0.008783204696151653,0.005221071303902759,0.0070629384234936945
782.603,0.00877943030609342,0.005202268022927023,0.0070721145294164
782.762,0.008712348362657241,0.0051124631697877666,0.00705462503113099
782.92,0.008778005090061046,0.005179621893003231,0.007086952123914712
783.079,0.0086448278878321,0.005174646122368859,0.006925033336995033
783.238,0.008577771498441989,0.005136036630968798,0.006870174059281934
783.396,0.008523244649573526,0.0051620550066397985,0.006782247965454281
783.555,0.008530297724108906,0.005122743832873433,0.0068208118933668575
783.713,0.00845015884855621,0.005108082523440182,0.006731469193241383
783.872,0.0085908497458046,0.005153273909779535,0.006873606576301593
784.03,0.008610391389490752,0.005095404652069213,0.0069408710773135604
784.189,0.008642872716652388,0.00515600508845725,0.006936487607143632
784.347,0.008592585348742476,0.005156619536721476,0.0068732669036584235
784.505,0.008515817898007066,0.005074694395029756,0.006838613256287496
784.664,0.008472507577309668,0.005006507645908492,0.006835076139958467
784.822,0.00858672346989979,0.005098053774165292,0.006909534547583283
784.98,0.008578637826508343,0.005212517640415623,0.006813419611821638
785.138,0.0086408266328176,0.005337054247247223,0.006795567442116245
785.297,0.008488997591626414,0.005282462149606915,0.0066451993008945455
785.455,0.008534789384613233,0.005310195561488248,0.006681650465151349
785.613,0.008647562507926762,0.00530085136226855,0.006832372367167664
785.771,0.008647415842524302,0.005241568383410116,0.006877773014252198
785.929,0.008505845469603982,0.005173277776406527,0.006751785260279011
786.087,0.008495378614778884,0.005117460982517983,0.0067810803638394136
786.245,0.00843145776693451,0.005114738070462474,0.006702904933397316
786.403,0.008599719314016903,0.005177445355279463,0.006866529827574513
786.561,0.008699881810629456,0.005213114473049069,0.006965011199546457
786.719,0.008641943284635698,0.0053038835223991965,0.006822902851109806
786.876,0.008672173979911945,0.005350795754277762,0.006824630856966907
787.034,0.008626225044177722,0.005311586158790879,0.006796970721618573
787.192,0.00868784525739266,0.005368567781679217,0.006830602842349717
787.35,0.00880855080889728,0.005390608541634511,0.006966484544142905
787.507,0.008909106481538132,0.005576947934052697,0.006947649245626187
787.665,0.00890939849044174,0.00564036077823332,0.006896644963520508
787.823,0.009009509739318486,0.005716370586330891,0.006963790136312674
787.98,0.009021709986912747,0.005725751520418632,0.006971873536889846
788.138,0.009051624381970205,0.005773130724056023,0.006971575546118529
788.295,0.00900371110525681,0.005746166305596238,0.006931694342320301
788.453,0.009007433504736687,0.005738410302066632,0.006942946460069282
788.61,0.008871367789511867,0.005607751655346342,0.0068741754290059425
788.767,0.008826374520893495,0.00555101839779223,0.006862294217712473
788.925,0.0090329053528585,0.0056817423695446475,0.007022192161983386
789.082,0.009074795085623784,0.005744629081093294,0.0070250368373923
789.239,0.009042331469619375,0.005729335636324587,0.0069956037318311595
789.397,0.009084251064323798,0.0057326442518976835,0.007047014068444344
789.554,0.008990747216166496,0.005764179734852317,0.006899838221967489
789.711,0.008991179788141008,0.005805972115801088,0.0068652750690133026
789.868,0.008958552461953189,0.0057747803122691795,0.006848910465073684
790.025,0.009031960572854736,0.0057230474175106365,0.006987348570561461
790.182,0.008973069300145197,0.00560177157143366,0.007009716679487544
790.34,0.009069682387975569,0.005561817847746327,0.007164169236362626
790.497,0.009190531462462735,0.005532139475635317,0.007339025915244803
790.653,0.009248128503749975,0.005698936218414041,0.007283543560679886
790.81,0.009146075792414263,0.0056206451443102275,0.007215195809008102
790.967,0.009101281196924625,0.005757677962440418,0.007048578857210984
791.124,0.008977642615956422,0.005577752279862296,0.00703468168749147
791.281,0.008986409129171426,0.005468140307790398,0.007131268513467537
791.438,0.008746922892687577,0.005237482134031027,0.007005529315214363
791.595,0.008797164365293245,0.005261381496478587,0.007050387621861514
791.751,0.008855574494036398,0.005391545939247964,0.00702512861123601
791.908,0.008907879609050104,0.005453957890068736,0.00704305774949259
792.065,0.008911864854566416,0.0053757675988078514,0.007107915159149253
792.221,0.008804818494872135,0.005318691053657923,0.007016862133702042
792.378,0.008820746466481262,0.005414117704145127,0.006963684205332977
792.534,0.008783721156010782,0.0053450179469191035,0.00697026114960294
792.691,0.008773693296650066,0.005390164063072692,0.006922703621912613
792.847,0.00882432733443253,0.005335181208195428,0.007028840187465602
793.004,0.008756837361400061,0.005235669909373252,0.007019256454503958
793.16,0.008754870536233,0.005290530481225764,0.006975531903261699
793.317,0.008828220638910053,0.005387813410187171,0.006993493140504587
793.473,0.008894350436178224,0.005521603149347499,0.0069729024331808605
793.629,0.008935548706200102,0.005607926967434458,0.006956664848100392
793.786,0.008859941848170507,0.005446085155905297,0.00698847093630581
793.942,0.008729550627441704,0.0053383649311048165,0.0069070191848161315
794.098,0.008517988413899868,0.005302830325309743,0.006666042091099316
794.254,0.00837625359266137,0.005090419456736998,0.006652011275023961
794.41,0.008333981426038124,0.005015362712691253,0.006655928430331464
794.566,0.008307533583950472,0.0049354460070879765,0.006682550932060625
794.722,0.008229792132553301,0.0048673893371713305,0.00663611328907419
794.879,0.00830778437715128,0.004888606287163773,0.006717202529799271
795.035,0.008384780536530414,0.004928652010978442,0.006783283423273527
795.19,0.008335894663587076,0.004939715590120946,0.006714636976868933
795.346,0.008056279754055146,0.0046950268227255055,0.0065467829206020635
795.502,0.00818958562203112,0.004761360162184822,0.0066632396074685915
795.658,0.008016620688197688,0.004687186032567472,0.00650357550540805
795.814,0.007896821465284988,0.004627354127984141,0.006399014223207655
795.97,0.007920314410179779,0.004515447402617191,0.006507081919747062
796.125,0.007942386385404118,0.00449035326599372,0.006551200580170951
796.281,0.007910275736853977,0.004495258606989195,0.006508848768357602
796.437,0.007833495561211932,0.004495871974749948,0.006414887987656921
796.592,0.007957265928895558,0.004592606233714734,0.0064981573576827645
796.748,0.00788025705381572,0.0045043860052270185,0.0064659846852685495
796.904,0.007821515870772787,0.004496847507976629,0.0063995681890854925
797.059,0.007768093329580073,0.004418572118743158,0.006389013570852077
797.215,0.0077723732787884905,0.004453192022472832,0.00637015440910263
797.37,0.007892878411705499,0.004675786195698534,0.006358816955541474
797.526,0.00784134301674741,0.004687993744595784,0.006285648332266461
797.681,0.007926653945218846,0.004749797198215724,0.006345964807897658
797.836,0.008001718639986416,0.004755750250164637,0.006435086693399324
797.992,0.007807956976091405,0.004732736911396464,0.006210104143088093
798.147,0.007834085969238036,0.004762808521662385,0.006220012697687395
798.302,0.00797138591613814,0.004848602308663702,0.00632724656358724
798.457,0.008068388451735768,0.0049815651301024985,0.0063468812075420135
798.613,0.008178623511522548,0.005039167892869856,0.006441790860521552
798.768,0.008105759958587972,0.004983147498639946,0.006393088886684319
798.923,0.008134994627222574,0.004958619836478618,0.006449048526893009
799.078,0.008068522857919848,0.004875100718879942,0.006429187669492261
